,arrival_time,departure_time,required_energy
0,9.4,10.5,11.0
1,8.6,11.9,33.0
2,36.6,42.0,53.900000000000006
3,35.7,37.9,22.0
4,27.3,32.4,50.599999999999994
5,11.1,12.9,17.6
6,21.2,25.9,47.3
7,23.5,28.8,52.8
8,2.8,3.6,7.699999999999999
9,27.4,28.1,6.6
10,29.7,30.9,12.100000000000001
11,3.8,5.4,16.5
12,30.8,33.1,23.1
13,4.0,7.6,36.3
14,24.2,30.5,62.7
15,31.0,36.0,49.5
16,6.8,10.3,35.2
17,20.8,23.0,22.0
18,25.5,27.3,17.6
19,2.7,8.3,56.099999999999994
20,4.0,5.9,18.7
21,31.8,32.5,6.6
22,36.2,37.4,12.100000000000001
23,21.6,23.5,18.7
24,23.6,28.2,46.2
25,8.1,11.0,28.6
26,4.2,8.5,42.9
27,15.7,19.4,37.4
28,30.4,34.9,45.099999999999994
29,7.8,9.6,17.6
30,1.6,3.4,17.6
31,11.3,17.6,62.7
32,10.4,12.9,25.299999999999997
33,20.4,26.9,64.9
34,38.2,42.7,45.099999999999994
35,37.2,40.4,31.9
36,39.6,43.8,41.8
37,11.1,14.0,28.6
38,34.1,38.7,46.2
39,37.7,40.0,23.1
40,34.8,37.8,29.700000000000003
41,8.5,11.9,34.1
42,0.3,6.1,58.3
43,12.3,13.2,8.8
44,13.8,17.1,33.0
45,9.8,15.8,60.5
46,14.2,19.4,51.7
47,4.9,5.7,7.699999999999999
48,27.8,33.0,51.7
49,33.5,35.8,23.1
50,19.7,25.9,61.599999999999994
51,18.9,23.5,46.2
52,7.5,10.1,26.4
53,23.1,29.6,64.9
54,7.1,8.1,9.9
55,0.4,6.7,62.7
56,36.6,37.6,9.9
57,40.0,42.3,23.1
58,31.8,33.7,18.7
59,13.4,16.6,31.9
60,24.2,26.6,24.200000000000003
61,10.4,16.0,56.099999999999994
62,33.0,38.1,50.599999999999994
63,31.0,32.3,13.2
64,36.4,39.5,30.799999999999997
65,31.6,33.8,22.0
66,19.2,20.2,9.9
67,1.0,6.1,50.599999999999994
68,23.5,24.2,6.6
69,1.3,3.9,26.4
70,15.9,18.5,26.4
71,8.1,8.9,7.699999999999999
72,19.0,23.7,47.3
73,14.9,20.1,51.7
74,8.9,13.2,42.9
75,23.7,29.8,60.5
76,37.0,40.1,30.799999999999997
77,8.9,15.1,61.599999999999994
78,5.9,7.4,15.399999999999999
79,19.4,20.5,11.0
80,3.4,4.5,11.0
81,2.4,6.1,37.4
82,26.5,30.0,35.2
83,3.6,7.7,40.7
84,19.3,25.4,60.5
85,35.3,38.9,36.3
86,8.8,14.1,52.8
87,21.2,22.8,16.5
88,26.1,27.6,15.399999999999999
89,4.1,4.8,6.6
90,13.6,17.7,40.7
91,17.3,19.9,26.4
92,8.0,9.9,18.7
93,13.8,14.4,5.5
94,35.4,41.1,57.2
95,8.4,13.1,47.3
96,14.9,18.5,36.3
97,22.8,27.6,48.400000000000006
98,2.8,5.1,23.1
99,35.5,40.2,47.3
100,31.1,38.1,63.8
101,32.6,33.2,5.5
102,8.1,11.0,26.4
103,0.3,3.2,26.4
104,23.6,30.3,61.599999999999994
105,15.3,21.7,58.3
106,25.8,29.4,33.0
107,22.7,25.3,24.200000000000003
108,5.5,10.9,49.5
109,6.3,9.4,28.6
110,11.1,14.0,26.4
111,2.1,8.2,56.099999999999994
112,37.3,44.1,62.7
113,30.9,37.5,60.5
114,14.4,20.8,58.3
115,22.8,26.5,34.1
116,11.0,13.5,23.1
117,33.6,38.3,42.9
118,8.6,12.8,38.5
119,6.0,6.6,5.5
120,1.1,1.7,5.5
121,1.9,6.6,42.9
122,34.8,37.6,25.299999999999997
123,39.3,41.7,22.0
124,19.3,23.4,37.4
125,24.8,29.8,46.2
126,10.6,12.5,17.6
127,30.8,35.5,42.9
128,32.9,36.9,36.3
129,7.6,8.2,5.5
130,37.2,43.4,57.2
131,32.9,35.3,22.0
132,21.9,23.5,14.3
133,26.4,29.6,29.700000000000003
134,7.8,8.8,8.8
135,33.2,34.0,7.699999999999999
136,38.9,46.0,64.9
137,14.0,18.9,45.099999999999994
138,27.3,29.3,18.7
139,22.1,28.3,57.2
140,3.0,7.8,44.0
141,7.3,9.0,15.399999999999999
142,6.4,11.2,44.0
143,26.1,28.5,22.0
144,31.6,33.6,18.7
145,28.1,30.4,20.9
146,2.1,4.0,17.6
147,1.0,6.8,52.8
148,30.3,37.4,64.9
149,36.5,40.8,39.6
150,32.0,38.4,58.3
151,11.1,16.4,48.400000000000006
152,25.5,28.3,25.299999999999997
153,38.7,39.8,9.9
154,11.4,16.2,44.0
155,21.1,21.8,6.6
156,33.7,34.8,9.9
157,31.1,37.7,60.5
158,24.1,27.2,28.6
159,10.5,16.3,52.8
160,39.6,41.3,15.399999999999999
161,18.4,20.3,17.6
162,20.9,25.8,45.099999999999994
163,14.9,22.1,66.0
164,1.4,8.2,62.7
165,20.7,27.4,61.599999999999994
166,26.6,30.9,39.6
167,19.8,23.3,31.9
168,13.9,17.5,33.0
169,30.3,30.9,5.5
170,27.3,32.1,44.0
171,7.9,10.3,22.0
172,21.9,28.3,58.3
173,26.3,30.3,36.3
174,27.2,29.0,16.5
175,4.4,6.4,18.7
176,25.5,28.6,28.6
177,3.7,7.1,30.799999999999997
178,5.9,9.7,35.2
179,27.1,30.1,27.5
180,32.4,36.0,33.0
181,6.8,11.4,41.8
182,39.1,45.9,62.7
183,5.5,6.7,11.0
184,19.4,22.8,30.799999999999997
185,27.6,31.8,38.5
186,24.5,31.5,63.8
187,28.0,31.5,31.9
188,27.9,32.1,38.5
189,28.6,34.2,51.7
190,35.9,40.2,39.6
191,7.5,8.2,6.6
192,12.2,14.5,20.9
193,10.1,16.6,59.400000000000006
194,8.0,13.2,47.3
195,9.8,13.6,35.2
196,26.0,28.8,25.299999999999997
197,36.1,39.2,28.6
198,6.0,7.3,12.100000000000001
199,4.8,5.8,8.8
