,arrival_time,departure_time,required_energy
0,4.7,8.2,35.2
1,36.1,41.4,52.8
2,12.2,14.5,23.1
3,1.2,3.3,20.9
4,38.5,42.5,39.6
5,11.3,17.4,60.5
6,20.9,26.5,56.099999999999994
7,26.1,32.4,62.7
8,39.6,43.2,36.3
9,22.7,25.1,24.200000000000003
10,33.2,38.0,48.400000000000006
11,23.0,26.5,35.2
12,13.8,16.1,23.1
13,30.1,33.8,37.4
14,21.9,25.6,37.4
15,25.9,31.7,58.3
16,39.1,43.1,39.6
17,13.5,16.6,30.799999999999997
18,30.6,31.8,12.100000000000001
19,37.8,39.8,19.8
20,0.1,6.7,66.0
21,5.4,7.5,20.9
22,26.9,30.0,30.799999999999997
23,3.6,6.1,25.299999999999997
24,30.5,33.8,33.0
25,23.1,24.2,11.0
26,29.2,35.0,58.3
27,8.3,11.8,35.2
28,15.0,16.0,9.9
29,11.6,16.0,44.0
30,0.4,3.7,33.0
31,32.7,34.4,16.5
32,1.0,3.5,25.299999999999997
33,38.3,41.6,33.0
34,23.8,25.0,12.100000000000001
35,33.0,36.8,38.5
36,19.6,21.7,20.9
37,33.3,39.5,61.599999999999994
38,25.2,30.2,49.5
39,27.1,28.9,17.6
40,35.7,37.5,17.6
41,11.9,16.6,47.3
42,36.4,41.8,53.900000000000006
43,4.4,6.3,18.7
44,35.7,38.2,25.299999999999997
45,34.7,41.1,63.8
46,31.9,37.5,56.099999999999994
47,18.4,23.6,51.7
48,24.1,28.3,41.8
49,29.1,34.3,51.7
50,29.1,34.4,52.8
51,35.3,39.9,46.2
52,39.2,42.6,34.1
53,21.7,23.6,18.7
54,36.1,39.2,30.799999999999997
55,16.9,20.5,36.3
56,23.2,26.6,34.1
57,27.1,32.9,58.3
58,17.0,19.4,24.200000000000003
59,18.2,23.5,52.8
60,2.1,8.5,63.8
61,31.1,34.7,36.3
62,24.6,30.4,58.3
63,19.9,21.5,16.5
64,17.8,21.9,40.7
65,38.8,41.2,24.200000000000003
66,31.3,34.3,29.700000000000003
67,10.4,15.0,46.2
68,34.2,40.7,64.9
69,35.9,36.6,6.6
70,21.8,27.4,56.099999999999994
71,30.5,35.1,46.2
72,36.7,38.1,14.3
73,25.6,29.2,36.3
74,12.0,15.2,31.9
75,32.2,37.5,52.8
76,34.2,37.8,36.3
77,16.1,20.4,42.9
78,36.9,42.3,53.900000000000006
79,8.9,14.8,59.400000000000006
80,5.6,11.0,53.900000000000006
81,37.7,42.5,48.400000000000006
82,6.2,12.0,58.3
83,28.1,29.8,16.5
84,16.1,18.5,24.200000000000003
85,21.0,23.3,23.1
86,39.8,43.2,34.1
87,0.7,3.4,27.5
88,16.2,21.5,52.8
89,29.1,35.5,63.8
90,11.5,12.8,13.2
91,36.4,37.6,12.100000000000001
92,17.3,18.4,11.0
93,31.5,33.0,15.399999999999999
94,36.7,37.4,6.6
95,1.2,6.2,49.5
96,7.1,7.9,7.699999999999999
97,31.7,36.7,49.5
98,36.6,41.1,45.099999999999994
99,0.5,1.3,7.699999999999999
100,17.7,23.4,57.2
101,7.6,13.3,57.2
102,0.7,3.2,25.299999999999997
103,0.6,3.2,26.4
104,17.3,18.1,7.699999999999999
105,25.2,30.0,48.400000000000006
106,19.5,23.0,35.2
107,21.9,28.0,60.5
108,8.4,10.7,23.1
109,33.0,37.0,39.6
110,14.6,19.6,49.5
111,13.9,18.5,46.2
112,6.8,11.2,44.0
113,5.6,10.8,51.7
114,32.5,36.4,38.5
115,13.2,17.5,42.9
116,34.7,36.8,20.9
117,21.2,25.7,45.099999999999994
118,36.5,38.0,15.399999999999999
119,29.3,30.6,13.2
120,8.3,11.4,30.799999999999997
121,15.3,21.2,59.400000000000006
122,5.9,9.6,37.4
123,2.1,3.1,9.9
124,2.2,5.3,30.799999999999997
125,37.3,43.6,62.7
126,27.2,31.6,44.0
127,15.3,19.0,37.4
128,25.7,31.0,52.8
129,26.1,28.5,24.200000000000003
130,3.0,9.4,63.8
131,11.5,17.2,57.2
132,33.2,35.3,20.9
133,9.3,10.2,8.8
134,1.1,7.5,63.8
135,12.3,17.2,49.5
136,15.4,18.6,31.9
137,23.5,28.0,45.099999999999994
138,26.6,30.9,42.9
139,26.8,28.4,16.5
140,24.0,24.7,6.6
141,27.5,32.0,45.099999999999994
142,6.4,9.2,27.5
143,20.0,22.9,28.6
144,21.3,23.7,24.200000000000003
145,16.0,21.0,49.5
146,23.4,25.7,23.1
147,37.1,38.5,14.3
148,24.7,26.4,16.5
149,13.5,16.1,26.4
150,15.1,20.3,47.3
151,11.4,17.6,57.2
152,10.3,11.5,11.0
153,20.1,23.1,27.5
154,10.5,13.3,25.299999999999997
155,20.1,23.5,30.799999999999997
156,4.4,8.8,40.7
157,29.0,34.8,52.8
158,11.0,12.7,15.399999999999999
159,38.5,42.7,38.5
160,3.9,10.7,62.7
161,3.0,7.3,39.6
162,19.3,22.1,25.299999999999997
163,1.1,6.4,48.400000000000006
164,3.5,4.9,13.2
165,24.1,26.0,17.6
166,2.8,6.5,34.1
167,5.7,11.7,55.0
168,13.9,16.2,20.9
169,10.2,12.1,17.6
170,22.5,28.6,56.099999999999994
171,16.2,20.6,40.7
172,27.0,27.7,6.6
173,30.6,31.6,8.8
174,21.0,24.7,34.1
175,21.6,23.9,20.9
176,31.9,38.3,58.3
177,39.8,45.8,55.0
178,28.4,30.1,15.399999999999999
179,36.9,41.8,45.099999999999994
180,20.7,22.9,19.8
181,9.0,15.0,55.0
182,3.8,9.6,52.8
183,13.9,18.1,38.5
184,18.8,24.6,52.8
185,6.2,7.9,15.399999999999999
186,13.6,16.6,27.5
187,17.4,23.5,56.099999999999994
188,7.7,10.2,23.1
189,29.8,34.7,45.099999999999994
190,14.0,21.1,64.9
191,4.2,8.6,40.7
192,7.5,13.7,57.2
193,6.1,11.3,47.3
194,6.8,11.1,39.6
195,9.6,12.0,22.0
196,31.5,38.6,64.9
197,5.3,11.4,56.099999999999994
198,8.3,15.4,64.9
199,32.4,35.6,29.700000000000003
