,arrival_time,departure_time,required_energy
0,6.9,13.0,60.5
1,1.8,8.4,66.0
2,19.2,20.0,7.699999999999999
3,9.8,16.0,61.599999999999994
4,1.8,7.7,59.400000000000006
5,17.4,22.7,52.8
6,9.1,15.2,60.5
7,1.1,4.4,33.0
8,18.2,19.4,12.100000000000001
9,18.3,19.3,9.9
10,14.4,20.2,58.3
11,14.0,19.6,56.099999999999994
12,5.7,9.1,34.1
13,2.3,3.1,7.699999999999999
14,9.8,11.9,20.9
15,10.3,14.5,41.8
16,16.8,19.9,30.799999999999997
17,1.2,6.8,56.099999999999994
18,19.0,20.0,9.9
19,19.6,23.5,38.5
20,3.4,5.3,18.7
21,9.7,14.1,44.0
22,13.8,16.4,26.4
23,17.3,18.3,9.9
24,1.2,3.7,25.299999999999997
25,10.6,11.9,13.2
26,11.2,16.6,53.900000000000006
27,8.7,14.5,58.3
28,8.9,12.0,30.799999999999997
29,14.3,18.8,45.099999999999994
30,6.6,12.0,53.900000000000006
31,11.0,11.8,7.699999999999999
32,2.7,4.2,15.399999999999999
33,13.5,19.3,58.3
34,4.1,10.4,62.7
35,9.3,14.4,50.599999999999994
36,4.3,5.8,15.399999999999999
37,7.9,11.3,34.1
38,15.1,17.4,23.1
39,2.7,4.4,16.5
40,4.4,8.2,38.5
41,7.4,10.4,29.700000000000003
42,9.5,12.5,29.700000000000003
43,18.3,23.0,47.3
44,3.8,9.1,52.8
45,4.8,9.0,41.8
46,0.5,5.4,49.5
47,7.9,9.4,15.399999999999999
48,8.8,9.6,7.699999999999999
49,13.3,14.8,15.399999999999999
50,17.9,22.0,37.4
51,8.3,10.9,24.200000000000003
52,13.0,15.2,19.8
53,11.7,17.6,53.900000000000006
54,17.5,24.7,66.0
55,17.3,19.1,16.5
56,11.5,17.1,51.7
57,19.0,23.6,41.8
58,13.8,14.8,8.8
59,9.7,15.9,57.2
60,4.8,9.5,42.9
61,17.2,22.6,49.5
62,17.3,23.7,58.3
63,9.4,14.0,41.8
64,13.2,18.0,44.0
65,7.3,14.1,62.7
66,11.5,14.9,30.799999999999997
67,13.2,15.5,20.9
68,9.6,13.4,35.2
69,14.5,17.3,25.299999999999997
70,18.3,19.5,11.0
71,1.4,6.1,42.9
72,2.5,6.8,39.6
73,9.5,11.2,15.399999999999999
74,10.9,17.4,59.400000000000006
75,1.3,4.4,28.6
76,0.7,3.1,22.0
77,14.4,15.6,11.0
78,16.5,20.2,34.1
79,5.5,6.8,12.100000000000001
80,11.7,15.8,37.4
81,10.7,17.8,64.9
82,5.0,10.9,53.900000000000006
83,14.7,19.4,42.9
84,16.3,18.7,22.0
85,8.0,11.8,35.2
86,17.8,19.2,13.2
87,1.7,7.8,56.099999999999994
88,8.8,13.5,42.9
89,19.0,20.3,12.100000000000001
90,13.7,20.1,58.3
91,11.9,14.8,26.4
92,2.2,4.2,18.7
93,2.0,8.4,58.3
94,18.9,22.9,36.3
95,4.3,6.5,19.8
96,6.9,10.5,33.0
97,5.1,7.9,25.299999999999997
98,12.2,18.1,53.900000000000006
99,7.4,11.8,40.7
