,arrival_time,departure_time,required_energy
0,6.3,9.9,36.3
1,48.4,50.3,18.7
2,17.4,19.2,17.6
3,7.1,13.6,64.9
4,18.9,20.9,19.8
5,6.4,8.9,25.299999999999997
6,37.3,38.0,6.6
7,19.9,20.6,6.6
8,61.0,61.7,6.6
9,61.0,63.1,20.9
10,17.2,19.6,24.200000000000003
11,62.6,66.1,35.2
12,65.6,69.4,38.5
13,38.8,44.2,53.900000000000006
14,47.4,51.2,38.5
15,53.9,57.4,35.2
16,47.9,50.4,25.299999999999997
17,46.3,51.5,51.7
18,52.6,54.0,14.3
19,6.8,12.7,59.400000000000006
20,75.5,80.7,51.7
21,47.5,49.9,24.200000000000003
22,23.6,25.0,14.3
23,77.7,81.1,34.1
24,59.3,63.9,46.2
25,60.0,63.2,31.9
26,71.5,77.9,63.8
27,10.3,11.5,12.100000000000001
28,14.7,19.8,50.599999999999994
29,56.0,57.5,15.399999999999999
30,2.0,7.7,57.2
31,77.8,81.9,40.7
32,75.0,80.5,55.0
33,19.0,24.7,57.2
34,71.8,73.6,17.6
35,34.0,35.8,17.6
36,36.4,39.3,28.6
37,7.1,9.0,18.7
38,10.5,16.7,61.599999999999994
39,15.6,19.0,34.1
40,21.3,24.8,35.2
41,28.8,35.2,63.8
42,38.6,42.1,35.2
43,9.3,11.0,16.5
44,63.8,68.3,45.099999999999994
45,25.8,31.7,59.400000000000006
46,41.8,45.6,38.5
47,19.7,22.9,31.9
48,1.7,3.7,19.8
49,6.1,10.3,41.8
50,75.5,79.1,36.3
51,41.6,44.7,30.799999999999997
52,60.1,63.4,33.0
53,12.7,18.8,60.5
54,71.2,77.0,58.3
55,45.4,49.2,38.5
56,45.2,46.1,8.8
57,17.6,19.0,14.3
58,4.5,9.0,45.099999999999994
59,49.5,52.4,28.6
60,44.6,46.4,17.6
61,70.0,70.6,5.5
62,4.1,6.2,20.9
63,12.0,18.5,64.9
64,72.3,78.0,57.2
65,71.6,74.2,26.4
66,60.7,61.7,9.9
67,61.0,63.6,26.4
68,67.5,68.3,7.699999999999999
69,45.8,51.4,56.099999999999994
70,42.1,48.2,60.5
71,17.9,21.5,36.3
72,26.7,30.1,34.1
73,33.6,36.5,28.6
74,17.5,20.1,26.4
75,30.4,36.8,63.8
76,79.8,86.0,61.599999999999994
77,16.9,20.2,33.0
78,43.3,48.8,55.0
79,70.8,76.4,56.099999999999994
80,59.8,63.9,40.7
81,48.6,51.4,27.5
82,78.6,81.1,25.299999999999997
83,29.0,31.3,23.1
84,42.5,43.3,7.699999999999999
85,31.9,33.7,17.6
86,77.5,80.1,26.4
87,74.5,79.9,53.900000000000006
88,30.3,36.0,57.2
89,34.1,35.4,13.2
90,53.8,56.8,29.700000000000003
91,44.0,46.2,22.0
92,26.1,28.6,25.299999999999997
93,71.1,75.3,41.8
94,66.4,70.8,44.0
95,28.2,29.8,16.5
96,8.0,12.4,44.0
97,53.8,58.1,42.9
98,77.4,82.2,48.400000000000006
99,66.1,69.1,29.700000000000003
100,55.2,60.4,51.7
101,10.3,16.0,57.2
102,28.0,32.1,40.7
103,16.4,17.2,7.699999999999999
104,63.8,64.8,9.9
105,60.9,62.0,11.0
106,50.7,53.4,27.5
107,18.8,22.1,33.0
108,11.3,16.5,51.7
109,79.5,85.8,62.7
110,34.0,40.3,62.7
111,19.0,22.2,31.9
112,19.0,20.5,15.399999999999999
113,57.3,58.3,9.9
114,46.0,50.4,44.0
115,68.2,73.6,53.900000000000006
116,10.8,12.7,18.7
117,68.9,75.3,63.8
118,62.8,63.9,11.0
119,26.6,32.9,62.7
120,73.2,74.7,15.399999999999999
121,24.1,30.4,62.7
122,16.1,18.8,27.5
123,40.0,40.8,7.699999999999999
124,54.2,60.4,61.599999999999994
125,23.8,24.4,5.5
126,79.8,84.2,44.0
127,4.9,9.7,48.400000000000006
128,26.6,29.6,29.700000000000003
129,40.4,41.3,8.8
130,52.2,54.8,26.4
131,11.1,15.8,47.3
132,15.9,19.3,34.1
133,16.5,18.6,20.9
134,75.1,77.7,26.4
135,25.9,29.2,33.0
136,31.2,31.8,5.5
137,57.8,64.4,66.0
138,39.2,42.4,31.9
139,65.7,69.1,34.1
140,62.9,65.5,26.4
141,28.1,34.0,59.400000000000006
142,25.7,28.1,24.200000000000003
143,56.8,63.0,61.599999999999994
144,43.1,45.3,22.0
145,52.0,56.7,47.3
146,8.3,11.2,28.6
147,64.4,70.6,61.599999999999994
148,30.9,33.6,27.5
149,79.4,81.8,24.200000000000003
150,10.5,13.6,30.799999999999997
151,54.7,59.3,46.2
152,44.4,47.6,31.9
153,31.6,33.9,23.1
154,76.2,78.8,26.4
155,25.4,29.7,42.9
156,5.3,6.4,11.0
157,11.2,11.9,6.6
158,75.4,76.3,8.8
159,71.2,76.2,49.5
160,50.2,55.4,51.7
161,14.4,15.1,6.6
162,54.5,60.9,63.8
163,54.3,57.6,33.0
164,3.8,7.3,35.2
165,17.7,20.0,23.1
166,72.0,75.5,35.2
167,58.1,58.9,7.699999999999999
168,43.9,44.7,7.699999999999999
169,31.7,36.4,47.3
170,25.2,25.8,5.5
171,31.3,36.2,49.5
172,73.2,76.3,30.799999999999997
173,17.7,21.2,35.2
174,3.9,10.0,60.5
175,33.3,36.2,28.6
176,28.6,32.3,37.4
177,13.7,17.4,37.4
178,11.1,14.8,37.4
179,6.6,10.0,34.1
180,2.8,8.2,53.900000000000006
181,10.2,14.0,38.5
182,20.3,21.2,8.8
183,9.2,13.4,41.8
184,68.5,72.8,42.9
185,31.2,33.3,20.9
186,63.9,68.0,40.7
187,0.3,6.5,61.599999999999994
188,13.2,16.9,37.4
189,68.1,72.3,41.8
190,50.0,54.1,40.7
191,77.4,78.4,9.9
192,30.4,37.0,66.0
193,14.8,17.6,27.5
194,75.7,79.3,36.3
195,43.8,50.4,66.0
196,49.7,54.0,42.9
197,48.7,49.8,11.0
198,59.5,61.5,19.8
199,64.1,69.2,50.599999999999994
200,37.0,38.9,17.6
201,41.7,43.6,17.6
202,21.7,24.7,27.5
203,68.3,69.5,11.0
204,73.2,75.6,22.0
205,12.2,15.0,25.299999999999997
206,59.6,64.9,48.400000000000006
207,39.0,40.0,8.8
208,53.1,58.9,52.8
209,75.7,82.8,64.9
210,77.0,81.3,39.6
211,57.3,62.7,49.5
212,78.4,82.6,38.5
213,71.5,73.9,22.0
214,59.2,65.6,58.3
