,arrival_time,departure_time,required_energy
0,52.8,59.4,66.0
1,66.0,66.7,6.6
2,73.1,79.5,63.8
3,77.9,83.3,53.900000000000006
4,3.0,8.3,52.8
5,21.9,28.3,63.8
6,49.0,52.7,37.4
7,61.1,63.1,19.8
8,42.2,44.5,23.1
9,67.5,73.0,55.0
10,22.6,27.8,51.7
11,7.2,12.4,51.7
12,71.7,72.4,6.6
13,72.5,75.2,27.5
14,56.4,59.3,28.6
15,14.5,16.4,18.7
16,64.9,69.9,49.5
17,70.3,73.4,30.799999999999997
18,26.6,27.3,6.6
19,79.4,83.0,36.3
20,78.5,80.0,15.399999999999999
21,2.8,5.3,25.299999999999997
22,34.3,37.9,36.3
23,33.2,34.8,16.5
24,76.4,82.4,60.5
25,21.6,26.8,51.7
26,21.5,22.0,5.5
27,77.9,83.7,58.3
28,6.7,11.1,44.0
29,8.9,10.2,13.2
30,51.9,53.9,19.8
31,47.8,53.6,58.3
32,33.0,36.1,30.799999999999997
33,64.6,70.0,53.900000000000006
34,17.3,23.5,61.599999999999994
35,62.9,66.5,36.3
36,38.1,42.5,44.0
37,52.2,55.4,31.9
38,40.3,44.9,46.2
39,46.5,48.3,17.6
40,14.4,16.0,16.5
41,51.9,55.6,37.4
42,44.4,46.4,19.8
43,0.4,1.2,7.699999999999999
44,0.8,7.0,61.599999999999994
45,16.8,19.3,25.299999999999997
46,47.7,53.0,52.8
47,58.3,63.9,56.099999999999994
48,45.3,49.6,42.9
49,43.5,49.4,59.400000000000006
50,31.5,32.3,7.699999999999999
51,36.1,37.9,17.6
52,29.5,34.3,48.400000000000006
53,36.3,37.0,6.6
54,27.7,30.9,31.9
55,44.6,47.7,30.799999999999997
56,24.3,30.7,63.8
57,37.2,43.7,64.9
58,18.6,20.9,23.1
59,74.4,77.4,29.700000000000003
60,37.7,40.0,23.1
61,26.2,29.0,27.5
62,72.8,76.0,31.9
63,5.9,6.9,9.9
64,40.9,43.5,26.4
65,13.6,17.1,35.2
66,76.2,77.2,9.9
67,31.2,34.9,37.4
68,32.0,36.7,47.3
69,45.9,51.7,58.3
70,50.4,52.6,22.0
71,22.9,25.9,29.700000000000003
72,62.9,65.3,24.200000000000003
73,6.4,8.4,19.8
74,30.1,32.0,18.7
75,10.3,11.8,15.399999999999999
76,25.9,31.4,55.0
77,72.0,78.4,63.8
78,65.5,69.8,42.9
79,2.0,6.3,42.9
80,36.2,40.2,39.6
81,77.9,82.2,42.9
82,24.6,25.3,6.6
83,58.2,64.5,62.7
84,29.3,35.0,57.2
85,24.9,27.6,27.5
86,24.2,27.3,30.799999999999997
87,61.7,64.7,29.700000000000003
88,18.3,22.3,39.6
89,56.9,59.5,26.4
90,17.2,23.5,62.7
91,0.7,2.9,22.0
92,55.3,60.6,52.8
93,31.0,36.7,57.2
94,57.5,58.4,8.8
95,78.0,84.4,63.8
96,41.0,42.3,13.2
97,40.4,46.3,59.400000000000006
98,45.9,50.3,44.0
99,3.2,8.3,50.599999999999994
100,53.4,56.6,31.9
101,69.0,72.1,30.799999999999997
102,31.0,32.0,9.9
103,23.7,29.4,57.2
104,28.0,31.4,34.1
105,23.0,24.6,16.5
106,55.4,61.3,59.400000000000006
107,72.9,78.4,55.0
108,21.5,24.8,33.0
109,76.7,81.9,51.7
110,65.5,70.2,47.3
111,77.5,83.0,55.0
112,14.1,20.0,59.400000000000006
113,7.6,14.2,66.0
114,72.5,74.4,18.7
115,34.9,36.0,11.0
116,54.8,58.4,36.3
117,49.8,54.1,42.9
118,66.4,68.8,24.200000000000003
119,17.0,22.8,58.3
120,46.2,50.1,38.5
121,78.8,80.7,18.7
122,44.3,49.8,55.0
123,14.9,17.8,28.6
124,60.4,63.7,33.0
125,37.0,39.0,19.8
126,75.3,79.0,37.4
127,77.6,79.5,18.7
128,55.4,59.8,44.0
129,17.0,21.5,45.099999999999994
130,52.3,56.8,45.099999999999994
131,21.3,27.0,57.2
132,74.7,78.0,33.0
133,29.4,34.4,49.5
134,42.9,44.4,15.399999999999999
135,32.0,34.5,25.299999999999997
136,47.0,51.5,45.099999999999994
137,30.6,34.1,35.2
138,65.0,68.1,30.799999999999997
139,68.5,69.6,11.0
140,4.9,6.2,13.2
141,73.2,78.0,48.400000000000006
142,27.3,29.9,26.4
143,61.5,63.7,22.0
144,73.4,75.2,17.6
145,66.1,71.3,51.7
146,31.1,34.0,28.6
147,50.7,56.8,60.5
148,6.7,9.2,25.299999999999997
149,77.8,82.3,45.099999999999994
150,78.1,83.4,52.8
151,24.5,27.4,28.6
152,53.3,59.4,60.5
153,60.2,63.7,35.2
154,24.3,28.4,40.7
155,2.7,4.0,13.2
156,5.0,10.7,57.2
157,14.4,20.9,64.9
158,2.5,7.0,45.099999999999994
159,42.4,44.4,19.8
160,5.8,11.7,59.400000000000006
161,39.9,42.1,22.0
162,59.3,64.9,56.099999999999994
163,29.7,32.8,30.799999999999997
164,78.0,82.0,39.6
165,33.3,35.8,25.299999999999997
166,34.1,40.4,62.7
167,55.8,60.0,41.8
168,13.2,17.7,45.099999999999994
169,45.2,47.3,20.9
170,51.6,55.7,40.7
171,16.4,22.9,64.9
172,1.6,7.6,60.5
173,68.0,74.3,62.7
174,23.9,29.4,55.0
175,18.4,20.7,23.1
176,12.4,15.3,28.6
177,59.0,65.4,63.8
178,47.2,51.4,41.8
179,26.2,26.8,5.5
180,33.3,39.0,57.2
181,77.8,81.6,38.5
182,70.2,74.4,41.8
183,33.5,34.5,9.9
184,56.8,60.2,34.1
185,20.9,26.2,52.8
186,42.5,47.8,52.8
187,31.5,33.0,15.399999999999999
188,77.4,81.4,39.6
189,16.0,19.3,33.0
190,9.5,11.5,19.8
191,63.9,69.3,53.900000000000006
192,59.1,59.8,6.6
193,46.6,47.8,12.100000000000001
194,37.9,40.8,28.6
195,15.0,20.7,57.2
196,54.0,55.3,13.2
197,53.6,54.7,11.0
198,56.3,60.2,38.5
199,3.9,10.3,63.8
200,39.9,43.7,35.2
201,37.1,41.4,39.6
202,44.9,51.1,57.2
203,3.8,5.2,13.2
204,79.5,82.1,24.200000000000003
205,65.2,66.5,12.100000000000001
206,47.2,49.7,23.1
207,25.1,29.7,41.8
208,58.7,63.6,45.099999999999994
209,29.9,35.7,52.8
210,11.1,14.6,31.9
211,45.6,49.9,39.6
212,4.9,6.8,17.6
213,64.6,69.0,40.7
214,21.9,22.6,6.6
215,14.4,17.9,31.9
216,47.0,49.4,22.0
217,8.3,9.3,8.8
218,44.0,47.5,31.9
219,59.9,66.3,58.3
220,21.3,27.7,58.3
221,68.7,71.5,25.299999999999997
222,64.7,68.5,35.2
223,14.1,15.5,13.2
224,31.9,35.7,35.2
225,13.4,17.0,33.0
226,47.1,53.1,55.0
227,54.2,57.4,29.700000000000003
228,46.6,51.4,44.0
229,53.0,56.4,30.799999999999997
230,7.6,11.4,35.2
231,0.4,2.8,22.0
232,70.9,76.2,48.400000000000006
233,62.3,68.4,56.099999999999994
234,60.9,62.5,14.3
235,79.4,86.1,61.599999999999994
236,53.3,59.5,57.2
237,69.0,73.9,45.099999999999994
238,62.6,68.7,56.099999999999994
239,0.9,5.2,39.6
240,48.3,50.8,23.1
241,4.5,8.9,40.7
242,64.2,64.9,6.6
243,18.8,25.8,63.8
244,67.6,70.7,28.6
245,61.1,67.7,60.5
246,36.9,38.9,18.7
247,43.4,47.2,35.2
248,10.5,14.9,40.7
249,13.7,17.9,38.5
250,31.6,38.4,62.7
251,20.8,25.0,38.5
252,65.9,67.6,15.399999999999999
253,37.5,39.5,18.7
254,36.5,39.4,26.4
255,48.7,54.7,55.0
256,34.5,38.0,31.9
257,78.7,85.1,58.3
258,28.2,33.4,47.3
259,32.6,34.0,13.2
260,61.5,63.3,16.5
261,68.4,74.2,52.8
262,37.5,38.8,12.100000000000001
263,51.5,55.9,40.7
264,53.8,58.2,40.7
265,23.6,26.4,25.299999999999997
266,14.2,18.0,35.2
267,4.0,11.2,66.0
268,32.9,35.5,24.200000000000003
269,74.4,76.7,20.9
270,2.9,4.5,14.3
271,69.8,75.6,52.8
272,9.3,13.1,35.2
273,52.3,53.9,14.3
274,21.2,23.1,17.6
275,15.4,19.7,39.6
276,29.3,30.3,8.8
277,0.0,3.5,31.9
278,42.5,49.5,63.8
279,16.2,21.5,48.400000000000006
280,64.6,71.6,63.8
281,21.8,25.6,35.2
282,50.5,55.7,47.3
283,8.7,10.7,18.7
284,0.1,1.4,12.100000000000001
285,7.8,11.5,34.1
286,73.1,79.3,57.2
287,49.4,53.7,39.6
288,1.5,5.5,36.3
289,12.1,16.7,41.8
290,9.8,13.2,30.799999999999997
291,71.5,74.5,27.5
292,63.4,67.4,36.3
293,70.0,71.6,14.3
294,47.8,51.9,37.4
295,79.8,86.2,58.3
296,59.7,63.7,36.3
297,78.9,83.7,44.0
298,39.6,46.7,64.9
299,28.3,30.3,18.7
300,4.9,7.2,20.9
301,17.1,20.7,33.0
302,43.7,48.9,47.3
303,9.4,16.2,62.7
304,8.3,14.9,60.5
305,41.5,46.9,49.5
306,30.9,34.9,36.3
307,39.2,45.2,55.0
308,42.9,47.9,46.2
309,51.0,53.9,26.4
310,14.7,19.6,45.099999999999994
311,10.1,11.4,12.100000000000001
312,5.8,7.4,14.3
313,0.9,1.9,8.8
314,30.5,35.2,42.9
315,51.6,54.0,22.0
316,13.3,18.7,49.5
