,arrival_time,departure_time,required_energy
0,36.1,39.6,35.2
1,58.4,61.8,34.1
2,9.3,11.6,23.1
3,66.6,72.6,60.5
4,68.9,74.3,53.900000000000006
5,36.1,42.6,64.9
6,64.9,71.0,60.5
7,29.4,34.9,55.0
8,69.1,69.8,6.6
9,50.4,54.6,41.8
10,41.1,42.4,13.2
11,28.0,29.4,14.3
12,64.3,65.4,11.0
13,2.4,7.9,55.0
14,4.6,7.0,24.200000000000003
15,73.1,76.5,34.1
16,57.9,59.4,15.399999999999999
17,49.0,54.8,58.3
18,33.4,34.9,15.399999999999999
19,21.0,24.6,36.3
20,7.0,12.7,57.2
21,66.9,70.9,39.6
22,55.1,60.0,49.5
23,0.9,5.2,42.9
24,78.9,84.7,58.3
25,10.8,14.8,39.6
26,45.4,49.6,41.8
27,3.1,9.2,60.5
28,38.2,41.5,33.0
29,23.2,25.5,23.1
30,51.8,53.0,12.100000000000001
31,52.4,53.5,11.0
32,5.1,11.3,61.599999999999994
33,13.0,19.2,61.599999999999994
34,17.1,17.8,6.6
35,64.1,66.1,19.8
36,69.1,72.6,35.2
37,44.7,46.0,13.2
38,30.2,33.2,29.700000000000003
39,50.8,51.7,8.8
40,49.8,50.5,6.6
41,23.0,27.4,44.0
42,79.4,80.5,11.0
43,74.9,80.5,56.099999999999994
44,4.5,8.6,40.7
45,64.4,67.0,26.4
46,72.5,75.7,31.9
47,22.6,26.3,37.4
48,7.2,12.7,55.0
49,17.2,18.6,14.3
50,78.7,82.7,39.6
51,21.1,22.9,17.6
52,22.2,28.0,58.3
53,55.9,58.6,27.5
54,78.8,85.4,66.0
55,78.6,79.4,7.699999999999999
56,2.8,6.3,35.2
57,9.6,13.3,37.4
58,73.3,78.8,55.0
59,2.4,7.8,53.900000000000006
60,41.1,44.8,37.4
61,31.3,34.6,33.0
62,73.9,76.4,25.299999999999997
63,13.7,18.2,45.099999999999994
64,10.8,11.8,9.9
65,13.1,17.7,46.2
66,28.9,31.5,26.4
67,5.0,9.4,44.0
68,41.1,42.8,16.5
69,45.2,48.1,28.6
70,76.1,77.4,13.2
71,43.2,45.1,18.7
72,25.7,30.5,48.400000000000006
73,78.9,83.6,47.3
74,39.0,43.7,47.3
75,65.0,66.1,11.0
76,75.3,76.3,9.9
77,15.5,21.9,63.8
78,23.7,29.2,55.0
79,20.5,22.2,16.5
80,55.1,59.5,44.0
81,37.1,40.8,37.4
82,12.9,16.3,34.1
83,10.2,11.1,8.8
84,54.1,59.2,50.599999999999994
85,24.1,26.0,18.7
86,13.9,16.3,24.200000000000003
87,12.2,14.2,19.8
88,24.6,26.2,16.5
89,23.7,25.1,14.3
90,77.7,78.8,11.0
91,23.0,25.4,24.200000000000003
92,12.3,14.2,18.7
93,79.4,82.6,31.9
94,34.1,35.5,14.3
95,7.7,11.2,35.2
96,34.2,38.3,40.7
97,55.3,60.7,53.900000000000006
98,32.9,34.7,17.6
99,18.5,20.3,17.6
100,39.3,44.1,48.400000000000006
101,46.0,48.4,24.200000000000003
102,22.3,27.8,55.0
103,8.3,12.3,39.6
104,54.8,58.3,35.2
105,23.2,26.6,34.1
106,5.1,5.8,6.6
107,72.5,76.6,40.7
108,41.6,44.1,25.299999999999997
109,22.9,25.8,28.6
110,32.4,35.7,33.0
111,18.8,21.9,30.799999999999997
112,76.4,81.4,49.5
113,34.2,39.9,57.2
