,arrival_time,departure_time,required_energy
0,37.5,43.0,55.0
1,29.0,29.9,8.8
2,37.5,40.4,28.6
3,27.1,28.4,13.2
4,7.5,13.1,56.099999999999994
5,34.2,37.8,36.3
6,13.9,16.0,20.9
7,38.4,40.8,24.200000000000003
8,16.6,17.2,5.5
9,4.8,6.4,16.5
10,12.9,19.1,61.599999999999994
11,20.8,25.8,49.5
12,28.0,29.0,9.9
13,9.2,15.2,60.5
14,20.4,22.2,17.6
15,36.2,38.8,26.4
16,38.5,43.3,48.400000000000006
17,38.6,44.5,59.400000000000006
18,39.6,42.5,28.6
19,36.7,40.0,33.0
20,20.2,24.3,40.7
21,14.8,20.2,53.900000000000006
22,20.6,26.1,55.0
23,20.7,22.1,14.3
24,28.8,33.8,49.5
25,34.5,37.0,25.299999999999997
26,16.3,20.8,45.099999999999994
27,26.1,31.3,51.7
28,38.8,43.1,42.9
29,18.8,22.5,37.4
30,35.1,40.5,53.900000000000006
31,30.9,32.3,14.3
32,10.7,14.0,33.0
33,36.6,38.6,19.8
34,26.2,31.9,57.2
35,30.7,36.1,53.900000000000006
36,13.4,16.2,27.5
37,29.4,35.0,56.099999999999994
38,27.0,31.1,40.7
39,27.2,31.7,45.099999999999994
40,10.5,15.9,53.900000000000006
41,15.5,16.9,14.3
42,8.9,14.6,57.2
43,25.1,26.2,11.0
44,22.1,23.1,9.9
45,8.5,12.5,39.6
46,17.9,22.1,41.8
47,0.5,1.6,11.0
48,36.7,42.0,52.8
49,12.3,17.2,49.5
50,5.8,9.1,33.0
51,20.3,23.5,31.9
52,24.4,25.0,5.5
53,9.1,13.8,47.3
54,38.7,39.2,5.5
55,29.3,34.1,48.400000000000006
56,18.2,21.4,31.9
57,0.0,0.9,8.8
58,32.2,37.4,51.7
59,37.8,43.2,53.900000000000006
60,6.4,12.5,60.5
61,36.7,38.4,16.5
62,14.9,21.3,63.8
63,38.6,44.2,56.099999999999994
64,38.9,43.6,47.3
65,33.0,39.0,60.5
66,18.2,23.3,50.599999999999994
67,7.1,12.9,58.3
68,34.9,40.2,52.8
69,22.2,26.2,39.6
70,33.4,39.2,58.3
71,7.9,13.6,57.2
72,27.4,29.4,19.8
73,34.8,39.3,45.099999999999994
74,6.0,7.6,16.5
75,10.3,15.8,55.0
76,8.1,13.2,50.599999999999994
77,4.0,9.4,53.900000000000006
78,6.6,8.6,19.8
79,37.1,41.6,45.099999999999994
80,32.3,36.3,39.6
81,18.9,24.5,56.099999999999994
82,35.9,39.2,33.0
83,24.8,26.6,17.6
84,9.4,13.1,37.4
85,8.0,9.2,12.100000000000001
86,0.4,6.2,58.3
87,40.0,42.2,22.0
88,38.4,39.6,12.100000000000001
89,5.7,8.3,26.4
90,3.1,5.7,26.4
91,32.5,36.6,40.7
92,33.3,37.3,39.6
93,22.6,26.4,38.5
94,11.4,12.7,13.2
95,17.2,22.3,50.599999999999994
96,12.0,16.4,44.0
97,20.4,25.6,51.7
98,12.0,17.9,59.400000000000006
99,15.6,18.2,26.4
100,25.8,28.3,23.1
101,8.2,9.3,9.9
102,32.7,39.2,59.400000000000006
103,11.9,17.8,53.900000000000006
104,2.1,7.5,49.5
105,15.7,18.8,28.6
106,28.8,33.4,41.8
107,16.0,17.1,9.9
108,13.2,15.4,19.8
109,17.1,19.1,18.7
110,5.0,6.4,13.2
111,15.2,18.8,33.0
112,12.4,18.6,57.2
113,12.8,13.9,9.9
114,39.4,43.2,35.2
115,27.9,33.9,55.0
116,23.0,27.3,39.6
117,34.7,41.4,61.599999999999994
118,34.7,38.2,31.9
119,34.3,37.8,31.9
120,0.4,5.9,50.599999999999994
121,22.8,29.2,58.3
122,32.6,34.5,17.6
123,1.9,4.9,27.5
124,6.6,13.1,59.400000000000006
125,4.5,11.6,64.9
126,31.5,38.2,61.599999999999994
127,11.0,15.1,37.4
128,4.4,7.2,25.299999999999997
129,3.9,5.6,15.399999999999999
130,16.3,22.2,53.900000000000006
131,19.8,25.0,47.3
132,21.5,22.7,11.0
133,29.8,36.8,63.8
134,22.0,27.8,52.8
135,38.8,39.8,8.8
136,30.8,34.5,34.1
137,4.5,9.5,46.2
138,19.7,25.6,53.900000000000006
139,10.9,14.1,29.700000000000003
140,21.7,27.1,49.5
141,25.8,32.6,62.7
142,30.8,31.5,6.6
143,13.5,20.2,61.599999999999994
144,3.2,4.8,14.3
145,2.1,3.3,11.0
146,37.9,43.5,51.7
147,20.1,22.4,20.9
148,2.3,9.3,63.8
149,23.9,30.0,56.099999999999994
150,14.9,17.3,22.0
151,13.7,19.1,49.5
152,31.2,36.2,46.2
153,24.6,30.1,50.599999999999994
154,6.3,8.6,20.9
155,4.8,7.1,20.9
156,6.4,10.6,38.5
157,35.0,36.8,16.5
158,2.9,7.7,44.0
159,16.4,22.9,59.400000000000006
160,15.9,19.9,36.3
161,20.9,27.7,62.7
162,19.8,20.8,8.8
163,28.5,35.2,61.599999999999994
164,33.6,39.7,56.099999999999994
165,25.7,30.6,45.099999999999994
166,20.4,27.5,64.9
167,5.8,8.0,19.8
168,4.4,5.1,6.6
169,36.7,42.2,50.599999999999994
170,31.1,34.2,28.6
171,37.5,39.5,18.7
172,14.3,19.0,42.9
173,3.6,7.7,37.4
174,6.4,8.3,17.6
175,9.4,14.7,48.400000000000006
176,19.0,24.8,52.8
177,22.2,29.2,63.8
178,10.9,17.9,63.8
179,27.2,31.9,42.9
180,28.1,32.5,40.7
181,8.2,13.5,48.400000000000006
182,7.9,10.9,27.5
183,13.7,19.6,53.900000000000006
184,38.6,45.6,63.8
185,14.7,18.1,30.799999999999997
186,9.4,12.5,28.6
187,19.3,23.4,37.4
188,28.8,33.8,46.2
189,9.5,12.4,26.4
190,12.7,16.5,35.2
191,33.7,39.8,56.099999999999994
192,6.1,8.7,24.200000000000003
193,1.2,7.2,55.0
194,37.6,43.6,55.0
195,2.3,4.7,22.0
196,31.6,38.7,64.9
197,8.2,10.0,16.5
198,0.7,4.5,35.2
199,15.7,17.9,19.8
