,arrival_time,departure_time,required_energy
0,32.5,36.9,44.0
1,39.3,41.1,17.6
2,20.4,25.8,53.900000000000006
3,20.5,26.4,59.400000000000006
4,12.1,13.4,13.2
5,4.3,7.2,28.6
6,32.7,38.9,61.599999999999994
7,33.3,35.1,17.6
8,3.2,8.0,48.400000000000006
9,23.0,24.4,14.3
10,32.0,34.5,25.299999999999997
11,7.6,11.3,37.4
12,22.8,23.6,7.699999999999999
13,18.8,22.1,33.0
14,16.8,23.4,66.0
15,19.0,25.3,62.7
16,32.5,37.9,53.900000000000006
17,35.5,36.3,7.699999999999999
18,11.5,16.6,50.599999999999994
19,36.2,41.7,55.0
20,33.6,36.8,31.9
21,37.1,43.7,66.0
22,20.5,25.7,51.7
23,22.0,28.0,60.5
24,6.4,11.7,52.8
25,23.7,27.1,34.1
26,37.8,39.9,20.9
27,20.2,23.0,27.5
28,21.5,26.8,52.8
29,18.1,20.2,20.9
30,6.6,7.8,12.100000000000001
31,37.3,43.0,57.2
32,12.8,14.9,20.9
33,20.1,22.8,27.5
34,0.4,3.3,28.6
35,24.1,30.5,63.8
36,24.3,30.9,66.0
37,26.5,29.0,25.299999999999997
38,20.0,22.8,27.5
39,3.1,8.2,50.599999999999994
40,19.5,23.7,41.8
41,27.1,31.9,48.400000000000006
42,38.9,41.2,23.1
43,3.6,6.8,31.9
44,34.9,37.2,23.1
45,20.0,21.3,13.2
46,16.3,19.5,31.9
47,31.3,35.0,37.4
48,36.2,39.9,37.4
49,4.2,6.6,24.200000000000003
50,27.8,29.9,20.9
51,11.7,16.3,46.2
52,13.2,14.4,12.100000000000001
53,1.8,7.0,51.7
54,2.8,4.0,12.100000000000001
55,33.3,38.7,53.900000000000006
56,19.0,23.4,44.0
57,10.5,16.0,55.0
58,17.2,23.5,62.7
59,10.6,13.8,31.9
60,23.9,28.5,46.2
61,28.7,32.6,38.5
62,1.8,5.4,36.3
63,17.4,21.1,37.4
64,28.1,30.0,18.7
65,25.2,31.0,58.3
66,2.7,4.9,22.0
67,34.7,37.4,27.5
68,37.6,43.4,58.3
69,24.7,26.6,18.7
70,38.9,44.8,59.400000000000006
71,13.8,14.9,11.0
72,6.1,11.4,52.8
73,34.4,36.0,16.5
74,36.3,41.4,50.599999999999994
75,23.7,28.2,45.099999999999994
76,9.4,10.1,6.6
77,28.1,31.8,37.4
78,3.8,5.2,14.3
79,10.9,15.4,45.099999999999994
80,13.5,17.2,37.4
81,36.2,39.5,33.0
82,4.3,5.1,7.699999999999999
83,18.7,20.6,18.7
84,29.5,34.2,47.3
85,22.3,23.4,11.0
86,31.5,32.6,11.0
87,12.0,13.9,18.7
88,35.1,38.3,31.9
89,19.2,23.0,38.5
90,10.4,14.0,36.3
91,35.7,37.7,19.8
92,29.8,31.0,12.100000000000001
93,26.6,32.8,61.599999999999994
94,21.7,24.1,24.200000000000003
95,7.9,8.7,7.699999999999999
96,28.6,33.7,50.599999999999994
97,37.2,39.4,22.0
98,17.9,19.3,14.3
99,6.6,7.3,6.6
100,5.2,11.3,56.099999999999994
101,27.1,32.4,48.400000000000006
102,25.7,30.7,46.2
103,36.9,40.9,36.3
104,37.0,40.8,35.2
105,1.2,6.2,46.2
106,31.6,33.8,19.8
107,0.3,7.4,64.9
108,37.0,43.7,61.599999999999994
109,19.4,22.4,27.5
110,27.2,33.4,57.2
111,34.4,38.5,37.4
112,34.8,39.8,46.2
113,21.0,26.2,47.3
114,36.8,38.4,14.3
115,8.0,9.1,9.9
116,8.3,11.4,28.6
117,15.5,21.5,55.0
118,13.5,16.9,30.799999999999997
119,30.9,36.9,55.0
120,31.2,35.4,38.5
121,1.1,2.4,12.100000000000001
122,3.0,8.8,52.8
123,25.4,31.2,52.8
124,11.3,17.4,56.099999999999994
125,27.4,31.2,35.2
126,29.3,30.4,9.9
127,28.2,32.8,41.8
128,5.3,7.1,16.5
129,8.4,15.2,62.7
130,1.1,3.0,17.6
131,36.9,43.7,62.7
132,19.8,24.8,46.2
133,37.7,42.5,44.0
134,2.0,7.8,52.8
135,36.4,42.8,58.3
136,22.3,23.0,6.6
137,24.7,28.7,36.3
138,36.2,40.4,38.5
139,12.3,14.1,16.5
140,31.6,37.0,49.5
141,24.5,29.3,44.0
142,22.0,22.7,6.6
143,34.8,36.2,13.2
144,36.8,43.2,58.3
145,38.5,42.0,31.9
146,36.5,41.5,46.2
147,16.1,21.5,49.5
148,15.8,21.1,48.400000000000006
149,34.1,38.9,44.0
150,6.2,11.4,47.3
151,34.6,39.0,40.7
152,7.1,9.0,17.6
153,24.7,26.7,18.7
154,31.7,33.0,12.100000000000001
155,14.0,14.8,7.699999999999999
156,23.6,27.6,36.3
157,36.6,39.6,27.5
158,20.3,22.8,23.1
159,31.3,33.0,15.399999999999999
160,17.9,24.3,58.3
161,21.5,24.6,28.6
162,36.9,40.3,30.799999999999997
163,17.0,20.8,35.2
164,10.4,16.4,55.0
165,7.9,11.4,31.9
166,33.5,35.8,20.9
167,8.1,14.6,59.400000000000006
168,7.8,14.4,60.5
169,18.0,18.8,7.699999999999999
170,10.7,13.1,22.0
171,28.3,33.3,46.2
172,1.0,5.2,38.5
173,10.1,14.4,39.6
174,12.5,13.8,12.100000000000001
175,14.4,18.0,33.0
176,26.1,27.1,8.8
177,18.2,23.0,44.0
178,30.1,33.1,27.5
179,39.6,43.6,36.3
180,24.5,31.6,64.9
181,24.6,25.7,9.9
182,32.6,37.2,41.8
183,31.2,34.6,30.799999999999997
184,7.5,14.5,63.8
185,15.1,20.4,48.400000000000006
186,1.2,4.7,31.9
187,26.7,29.6,26.4
188,38.6,43.6,46.2
189,23.6,27.1,31.9
190,29.6,32.0,22.0
191,38.1,40.0,17.6
192,18.2,19.6,13.2
193,20.9,27.6,61.599999999999994
194,12.7,18.5,52.8
195,16.7,23.2,59.400000000000006
196,23.8,30.5,61.599999999999994
197,8.2,12.3,37.4
198,1.8,4.3,23.1
199,36.7,40.8,37.4
