,arrival_time,departure_time,required_energy
0,53.1,58.9,58.3
1,35.1,40.1,49.5
2,66.6,69.8,31.9
3,12.3,15.4,30.799999999999997
4,21.9,24.1,22.0
5,11.3,13.6,23.1
6,24.2,25.0,7.699999999999999
7,67.8,73.1,52.8
8,26.8,31.3,45.099999999999994
9,20.9,22.8,18.7
10,31.7,34.6,28.6
11,10.3,12.0,16.5
12,76.4,79.4,29.700000000000003
13,22.8,24.9,20.9
14,59.5,63.2,37.4
15,44.8,46.2,14.3
16,46.1,47.9,17.6
17,55.5,61.1,56.099999999999994
18,10.6,15.9,52.8
19,76.6,80.4,38.5
20,32.8,34.8,19.8
21,50.6,52.9,23.1
22,57.2,61.6,44.0
23,43.0,47.7,47.3
24,15.6,18.2,26.4
25,55.9,61.5,56.099999999999994
26,54.4,59.1,47.3
27,13.6,16.2,26.4
28,59.9,62.9,29.700000000000003
29,16.6,17.3,6.6
30,68.5,69.5,9.9
31,78.6,81.4,27.5
32,3.8,5.3,15.399999999999999
33,67.2,73.5,62.7
34,13.1,15.0,18.7
35,63.9,69.8,59.400000000000006
36,70.0,73.2,31.9
37,37.5,41.5,39.6
38,49.5,54.3,48.400000000000006
39,47.6,50.8,31.9
40,17.0,22.2,51.7
41,42.2,46.6,44.0
42,49.9,55.4,55.0
43,17.3,20.8,35.2
44,72.4,78.4,60.5
45,75.7,77.1,14.3
46,53.4,58.0,46.2
47,11.7,17.2,55.0
48,4.2,8.7,45.099999999999994
49,4.4,5.4,9.9
50,55.3,57.4,20.9
51,9.3,14.8,55.0
52,5.3,10.9,56.099999999999994
53,23.1,26.0,28.6
54,78.3,79.7,14.3
55,19.8,21.6,17.6
56,72.8,73.9,11.0
57,18.9,19.9,9.9
58,15.3,20.5,51.7
59,31.0,33.2,22.0
60,36.6,42.1,55.0
61,78.7,83.0,42.9
62,0.9,1.7,7.699999999999999
63,29.9,36.4,64.9
64,17.0,22.8,58.3
65,40.4,42.0,16.5
66,38.1,43.6,55.0
67,76.1,78.6,25.299999999999997
68,77.0,80.2,31.9
69,23.7,30.1,63.8
70,26.0,28.2,22.0
71,50.3,52.8,25.299999999999997
72,66.6,71.8,51.7
73,43.4,45.8,24.200000000000003
74,70.7,76.1,53.900000000000006
75,41.1,44.3,31.9
76,79.0,81.4,24.200000000000003
77,71.5,72.3,7.699999999999999
78,24.8,30.5,57.2
79,23.6,29.4,58.3
80,46.7,48.1,14.3
81,37.0,43.5,64.9
82,66.8,69.4,26.4
83,67.9,74.2,62.7
84,78.9,85.2,62.7
85,57.9,59.4,15.399999999999999
86,48.7,52.2,35.2
87,15.0,18.2,31.9
88,57.3,59.9,26.4
89,23.6,28.1,45.099999999999994
90,25.8,31.4,56.099999999999994
91,60.4,64.9,45.099999999999994
92,37.7,43.2,55.0
93,57.5,58.7,12.100000000000001
94,11.2,16.4,51.7
95,14.8,16.1,13.2
96,27.4,33.1,57.2
97,13.4,19.2,58.3
98,51.5,54.0,25.299999999999997
99,23.9,24.9,9.9
100,21.0,23.1,20.9
101,31.3,33.8,25.299999999999997
102,43.1,47.8,47.3
103,15.1,20.2,50.599999999999994
104,9.5,10.7,12.100000000000001
105,36.3,40.9,46.2
106,45.4,47.8,24.200000000000003
107,51.7,57.6,59.400000000000006
108,39.4,42.3,28.6
