,arrival_time,departure_time,required_energy
0,58.8,61.1,23.1
1,76.7,78.1,14.3
2,4.9,8.1,31.9
3,27.6,33.0,53.900000000000006
4,20.6,24.0,34.1
5,53.5,55.7,22.0
6,41.1,47.3,61.599999999999994
7,14.0,16.0,19.8
8,77.1,80.3,31.9
9,44.0,49.6,56.099999999999994
10,56.6,58.8,22.0
11,6.2,8.8,26.4
12,55.5,58.9,34.1
13,25.3,30.0,47.3
14,76.5,78.7,22.0
15,8.7,10.0,13.2
16,58.0,61.2,31.9
17,22.0,25.0,29.700000000000003
18,5.3,6.3,9.9
19,5.1,6.1,9.9
20,3.6,8.8,51.7
21,25.3,30.4,50.599999999999994
22,71.6,74.5,28.6
23,33.7,39.9,61.599999999999994
24,11.8,15.2,34.1
25,1.9,5.2,33.0
26,24.5,29.0,45.099999999999994
27,68.8,72.2,34.1
28,78.5,79.2,6.6
29,11.4,17.1,57.2
30,16.8,20.2,34.1
31,11.0,13.4,24.200000000000003
32,8.0,10.9,28.6
33,62.5,63.2,6.6
34,6.7,8.9,22.0
35,48.9,55.0,60.5
36,45.1,46.4,13.2
37,30.7,37.2,64.9
38,72.5,76.9,44.0
39,26.2,32.0,58.3
40,76.1,80.3,41.8
41,58.9,63.1,41.8
42,63.1,65.3,22.0
43,41.6,48.1,64.9
44,67.4,68.7,13.2
45,58.6,63.9,52.8
46,27.0,32.6,56.099999999999994
47,50.1,53.5,34.1
48,56.8,60.6,38.5
49,28.5,30.0,15.399999999999999
50,13.4,16.4,29.700000000000003
51,63.5,64.7,12.100000000000001
52,58.9,64.2,52.8
53,69.6,74.4,48.400000000000006
54,79.8,82.7,28.6
55,72.8,79.1,62.7
56,32.1,32.8,6.6
57,55.8,61.3,55.0
58,6.1,6.8,6.6
59,0.8,3.7,28.6
60,7.5,10.0,25.299999999999997
61,43.6,47.1,35.2
62,40.8,41.9,11.0
63,75.1,79.6,45.099999999999994
64,55.8,62.0,61.599999999999994
65,21.0,25.8,48.400000000000006
66,5.3,10.0,47.3
67,20.9,22.5,16.5
68,8.7,11.7,29.700000000000003
69,27.2,29.2,19.8
70,11.2,17.5,62.7
71,42.7,43.4,6.6
72,25.0,26.2,12.100000000000001
73,42.7,47.2,45.099999999999994
74,25.2,30.7,55.0
75,3.0,8.7,57.2
76,30.4,31.8,14.3
77,71.8,74.8,29.700000000000003
78,70.0,72.2,22.0
79,65.9,71.3,53.900000000000006
80,75.7,79.2,35.2
81,36.9,40.2,33.0
82,33.7,35.8,20.9
83,27.1,31.4,42.9
84,68.1,70.3,22.0
85,37.2,41.3,40.7
86,4.0,8.6,46.2
87,0.1,2.7,26.4
88,66.9,70.2,33.0
89,12.3,16.9,46.2
90,6.4,9.9,35.2
91,58.9,64.4,55.0
92,18.7,20.0,13.2
93,17.9,20.8,28.6
94,53.3,57.5,41.8
95,22.8,28.5,57.2
96,73.2,79.2,60.5
97,23.0,24.8,17.6
98,41.3,47.6,62.7
99,68.2,73.4,51.7
100,62.2,67.4,51.7
101,1.4,3.5,20.9
102,26.9,28.3,14.3
103,5.5,7.5,19.8
104,46.2,48.6,24.200000000000003
105,4.2,6.6,24.200000000000003
106,45.7,50.5,48.400000000000006
107,61.1,62.9,17.6
108,54.5,61.0,64.9
109,65.2,67.7,25.299999999999997
110,65.9,68.4,25.299999999999997
111,3.7,9.6,59.400000000000006
112,34.3,39.6,52.8
113,78.5,83.9,53.900000000000006
114,6.1,8.8,27.5
115,12.8,14.3,15.399999999999999
116,47.5,53.7,61.599999999999994
117,18.3,21.8,35.2
118,27.3,33.8,64.9
119,50.2,53.9,37.4
120,53.1,54.6,15.399999999999999
121,60.3,65.1,48.400000000000006
122,35.7,40.5,48.400000000000006
123,52.8,57.0,41.8
124,69.3,72.8,35.2
125,1.8,3.8,19.8
126,50.1,55.8,57.2
127,20.6,21.5,8.8
128,47.0,51.0,39.6
129,30.4,35.6,51.7
130,51.2,53.7,25.299999999999997
131,11.5,12.5,9.9
132,57.8,63.4,56.099999999999994
133,78.1,81.2,30.799999999999997
