,arrival_time,departure_time,required_energy
0,17.9,22.5,46.2
1,16.8,23.1,62.7
2,6.3,9.4,30.799999999999997
3,18.9,20.7,17.6
4,1.6,8.1,64.9
5,14.1,19.8,57.2
6,19.2,25.5,62.7
7,7.8,9.1,13.2
8,14.0,18.7,47.3
9,15.1,21.2,60.5
10,3.9,9.2,52.8
11,11.8,13.6,17.6
12,13.7,15.4,16.5
13,15.7,17.5,17.6
14,7.4,12.2,48.400000000000006
15,5.8,8.9,30.799999999999997
16,9.0,11.4,24.200000000000003
17,14.7,21.0,62.7
18,17.5,24.1,66.0
19,2.2,4.2,19.8
20,5.1,9.8,47.3
21,13.8,16.0,22.0
22,8.2,12.8,46.2
23,14.5,19.7,51.7
24,4.8,11.2,63.8
25,4.7,8.0,33.0
26,18.5,20.3,17.6
27,15.9,18.0,20.9
28,17.0,19.9,28.6
29,19.8,21.8,19.8
30,9.5,10.5,9.9
31,2.7,5.9,31.9
32,6.4,8.4,19.8
33,1.6,4.6,29.700000000000003
34,8.1,13.6,55.0
35,15.5,16.2,6.6
36,19.8,26.4,66.0
37,9.6,14.9,52.8
38,2.1,3.8,16.5
39,1.7,4.7,29.700000000000003
40,6.3,11.5,51.7
41,5.7,11.5,58.3
42,6.9,9.3,24.200000000000003
43,12.4,13.5,11.0
44,7.6,11.2,36.3
45,4.7,8.1,34.1
46,15.6,19.5,38.5
47,17.7,20.9,31.9
48,5.8,11.7,59.400000000000006
49,18.0,19.8,17.6
50,14.7,16.2,15.399999999999999
51,6.4,8.5,20.9
52,17.8,20.4,26.4
53,6.9,12.0,50.599999999999994
54,8.9,14.3,53.900000000000006
55,3.0,6.3,33.0
56,9.3,10.6,13.2
57,15.9,21.1,51.7
58,17.4,20.4,29.700000000000003
59,6.4,9.6,31.9
60,18.9,22.4,35.2
61,2.2,4.2,19.8
62,11.8,15.8,39.6
63,17.2,20.9,37.4
64,8.5,10.9,24.200000000000003
65,14.3,20.1,58.3
66,17.8,20.4,26.4
67,2.8,4.4,16.5
68,4.8,10.5,57.2
69,16.9,21.0,40.7
70,3.4,9.2,58.3
71,14.8,18.3,35.2
72,16.3,22.8,64.9
73,6.1,11.4,52.8
74,10.3,12.0,16.5
75,0.6,6.7,56.099999999999994
76,11.2,14.0,25.299999999999997
77,4.8,7.0,19.8
78,14.6,20.6,55.0
79,17.6,24.4,62.7
80,15.4,17.3,17.6
81,5.5,12.6,64.9
82,4.3,10.1,52.8
83,2.9,7.7,44.0
84,18.9,21.7,25.299999999999997
85,7.6,14.3,61.599999999999994
86,18.0,20.8,25.299999999999997
87,10.9,15.9,46.2
88,3.2,8.8,51.7
89,18.1,22.4,39.6
90,2.1,4.9,25.299999999999997
91,5.7,9.8,37.4
92,16.8,18.8,18.7
93,4.4,7.6,29.700000000000003
94,9.6,16.2,60.5
95,7.7,9.0,12.100000000000001
96,18.0,23.8,52.8
97,7.3,13.1,52.8
98,16.5,17.3,7.699999999999999
99,10.9,16.3,49.5
