,arrival_time,departure_time,required_energy
0,14.0,19.2,51.7
1,9.0,15.2,61.599999999999994
2,38.2,40.4,22.0
3,23.3,25.0,16.5
4,10.6,15.2,46.2
5,26.1,29.7,36.3
6,20.2,26.7,64.9
7,5.5,12.1,66.0
8,38.5,43.7,51.7
9,10.8,13.2,24.200000000000003
10,24.6,29.1,45.099999999999994
11,1.0,3.3,23.1
12,18.5,23.7,51.7
13,34.3,39.1,48.400000000000006
14,32.9,35.1,22.0
15,25.0,26.6,16.5
16,22.5,25.8,33.0
17,33.5,38.9,53.900000000000006
18,20.1,25.7,56.099999999999994
19,11.0,13.0,19.8
20,17.0,20.0,29.700000000000003
21,7.6,10.0,24.200000000000003
22,25.9,32.0,60.5
23,16.7,17.8,11.0
24,8.1,13.0,49.5
25,38.4,39.4,9.9
26,19.9,26.4,64.9
27,30.9,34.2,33.0
28,16.8,18.9,20.9
29,13.5,16.8,33.0
30,22.4,27.9,55.0
31,34.7,37.4,27.5
32,37.2,39.0,17.6
33,2.2,3.2,9.9
34,6.2,11.4,51.7
35,31.9,32.8,8.8
36,38.3,39.3,9.9
37,7.5,13.8,62.7
38,29.0,33.8,48.400000000000006
39,4.4,8.6,41.8
40,28.5,31.6,30.799999999999997
41,21.9,23.3,14.3
42,14.0,20.6,66.0
43,36.8,37.6,7.699999999999999
44,15.9,19.4,35.2
45,5.6,6.7,11.0
46,22.8,24.4,16.5
47,33.7,36.2,25.299999999999997
48,3.3,4.8,15.399999999999999
49,10.6,12.2,16.5
50,34.7,39.3,46.2
51,12.3,16.5,41.8
52,8.5,9.9,14.3
53,16.7,21.2,45.099999999999994
54,13.3,19.8,64.9
55,24.6,26.6,19.8
56,22.3,24.2,18.7
57,6.5,12.2,57.2
58,6.7,10.8,40.7
59,25.6,31.1,55.0
60,0.2,4.9,47.3
61,26.6,27.3,6.6
62,22.2,23.5,13.2
63,0.5,3.7,31.9
64,12.0,14.4,24.200000000000003
65,11.8,15.2,34.1
66,9.0,11.1,20.9
67,7.5,12.3,48.400000000000006
68,25.3,31.4,60.5
69,7.2,9.1,18.7
70,6.8,8.0,12.100000000000001
