,arrival_time,departure_time,required_energy
0,19.2,24.2,49.5
1,10.6,11.7,11.0
2,2.9,6.0,30.799999999999997
3,18.7,21.6,28.6
4,16.9,19.3,24.200000000000003
5,8.4,12.1,37.4
6,5.0,10.8,58.3
7,11.9,18.1,61.599999999999994
8,10.9,15.0,40.7
9,12.4,16.2,38.5
10,5.4,7.7,23.1
11,7.5,10.2,27.5
12,10.3,12.2,18.7
13,7.8,13.5,57.2
14,2.8,5.9,30.799999999999997
15,14.4,17.8,34.1
16,0.5,4.5,39.6
17,2.4,4.4,19.8
18,3.3,4.7,14.3
19,15.4,17.3,18.7
20,0.5,4.4,38.5
21,9.3,10.8,15.399999999999999
22,19.3,24.5,51.7
23,14.6,15.9,13.2
24,10.6,14.3,37.4
25,9.8,13.8,39.6
26,19.1,23.3,41.8
27,3.3,7.2,38.5
28,1.1,7.0,59.400000000000006
29,8.8,9.7,8.8
30,15.0,16.0,9.9
31,11.6,12.7,11.0
32,13.9,17.8,38.5
33,19.8,23.0,31.9
34,1.2,6.5,52.8
35,11.2,13.0,17.6
36,11.5,13.5,19.8
37,13.7,19.9,61.599999999999994
38,12.0,14.3,23.1
39,10.9,15.3,44.0
40,1.5,2.7,12.100000000000001
41,12.5,15.2,27.5
42,1.7,5.7,39.6
43,15.4,17.6,22.0
44,10.0,11.9,18.7
45,10.0,14.6,46.2
46,10.0,16.3,62.7
47,14.3,17.6,33.0
48,4.2,6.8,26.4
49,14.5,20.9,63.8
50,14.4,19.1,47.3
51,5.0,8.6,36.3
52,6.6,13.0,63.8
53,7.8,11.8,39.6
54,11.6,16.1,45.099999999999994
55,7.6,9.2,16.5
56,7.4,8.9,15.399999999999999
57,1.1,5.8,47.3
58,15.4,20.1,47.3
59,17.3,18.3,9.9
60,14.1,16.8,27.5
61,12.0,15.5,35.2
62,3.6,9.3,57.2
63,16.7,20.8,40.7
64,2.5,4.7,22.0
65,1.8,2.7,8.8
66,16.8,18.6,17.6
67,8.1,13.8,57.2
68,5.2,7.3,20.9
69,13.3,14.7,14.3
70,19.4,23.5,40.7
71,19.0,21.4,24.200000000000003
72,15.6,20.0,44.0
73,0.3,1.4,11.0
74,3.5,4.3,7.699999999999999
75,0.8,4.4,33.0
76,8.8,9.9,9.9
77,12.7,13.7,8.8
78,15.3,20.7,49.5
79,13.2,20.4,66.0
80,6.2,13.0,62.7
81,6.0,13.0,63.8
82,10.0,12.6,24.200000000000003
83,18.7,20.4,15.399999999999999
84,3.2,8.0,44.0
85,4.3,10.7,58.3
86,10.0,14.9,45.099999999999994
87,0.5,1.9,13.2
88,2.2,6.4,38.5
89,4.4,7.5,28.6
90,4.8,10.0,47.3
91,5.3,7.0,15.399999999999999
92,11.2,17.1,53.900000000000006
93,0.9,7.0,56.099999999999994
94,4.1,10.8,61.599999999999994
95,9.6,13.4,35.2
96,17.7,18.5,7.699999999999999
97,0.3,5.6,48.400000000000006
98,16.6,18.3,15.399999999999999
99,9.0,14.6,51.7
