,arrival_time,departure_time,required_energy
0,34.2,38.5,42.9
1,79.4,80.1,6.6
2,32.2,34.7,25.299999999999997
3,7.2,9.1,18.7
4,3.9,10.4,64.9
5,36.5,38.9,24.200000000000003
6,2.0,8.5,64.9
7,22.9,25.4,25.299999999999997
8,4.0,10.0,60.5
9,6.0,10.3,42.9
10,55.9,57.2,13.2
11,36.4,39.7,33.0
12,8.8,11.0,22.0
13,12.5,18.0,55.0
14,10.7,17.2,64.9
15,1.4,7.8,63.8
16,38.9,40.2,13.2
17,27.5,29.5,19.8
18,27.8,30.1,23.1
19,15.1,15.6,5.5
20,13.9,18.7,48.400000000000006
21,66.3,72.8,64.9
22,3.3,9.5,61.599999999999994
23,63.8,70.0,61.599999999999994
24,4.4,10.7,62.7
25,62.3,64.5,22.0
26,15.6,18.2,26.4
27,43.3,45.2,18.7
28,17.5,18.9,14.3
29,71.1,76.0,49.5
30,65.0,67.0,19.8
31,51.2,52.7,15.399999999999999
32,0.8,1.9,11.0
33,50.4,54.2,38.5
34,18.0,23.0,49.5
35,17.6,18.9,13.2
36,14.0,17.6,36.3
37,55.1,60.7,56.099999999999994
38,26.9,32.2,52.8
39,9.0,10.0,9.9
40,51.7,56.4,47.3
41,37.5,41.6,40.7
42,39.3,42.5,31.9
43,60.6,62.7,20.9
44,50.9,54.3,34.1
45,74.9,81.5,66.0
46,13.6,17.1,35.2
47,67.1,68.3,12.100000000000001
48,45.8,49.5,37.4
49,51.7,53.5,17.6
50,33.2,35.1,18.7
51,26.0,28.5,25.299999999999997
52,62.3,64.1,17.6
53,74.6,76.1,15.399999999999999
54,48.7,53.6,49.5
55,8.9,15.2,62.7
56,15.4,16.8,14.3
57,54.2,56.7,25.299999999999997
58,56.8,57.7,8.8
59,5.0,10.6,56.099999999999994
60,28.6,35.0,63.8
61,13.3,16.0,27.5
62,66.2,67.1,8.8
63,69.5,72.5,29.700000000000003
64,63.0,68.7,57.2
65,3.6,7.8,41.8
66,59.7,64.0,42.9
67,69.5,71.8,23.1
68,69.1,74.8,57.2
69,47.8,54.2,63.8
70,15.7,20.5,48.400000000000006
71,76.9,80.6,37.4
72,67.8,72.6,48.400000000000006
73,45.7,48.8,30.799999999999997
74,1.1,3.0,18.7
75,3.3,4.8,15.399999999999999
76,66.3,69.0,27.5
77,63.5,66.9,34.1
78,58.3,63.5,51.7
79,13.0,18.3,52.8
80,56.8,58.1,13.2
81,60.3,65.1,48.400000000000006
82,68.3,72.9,46.2
83,75.5,77.7,22.0
84,75.6,76.6,9.9
85,15.9,18.8,28.6
86,4.3,9.9,56.099999999999994
87,19.7,26.0,62.7
88,62.6,68.9,62.7
89,23.1,25.6,25.299999999999997
90,23.0,26.0,29.700000000000003
91,31.1,32.8,16.5
92,21.7,26.0,42.9
93,0.8,6.6,58.3
94,21.4,26.5,50.599999999999994
95,10.3,16.6,62.7
96,28.0,34.3,62.7
97,19.3,22.2,28.6
98,9.7,13.4,37.4
99,22.8,27.8,49.5
100,8.7,12.0,33.0
101,61.5,67.3,58.3
102,4.2,7.9,37.4
103,25.4,28.5,30.799999999999997
104,73.4,74.3,8.8
105,3.5,7.5,39.6
106,25.5,31.3,58.3
107,79.0,80.5,15.399999999999999
108,13.3,18.6,52.8
109,45.9,52.3,63.8
110,25.2,28.9,37.4
111,60.8,65.2,44.0
112,72.9,77.2,42.9
113,71.6,75.6,39.6
114,59.0,63.1,40.7
115,11.6,16.9,52.8
116,23.8,28.9,50.599999999999994
117,45.8,48.4,26.4
118,56.3,61.2,49.5
119,53.6,56.0,24.200000000000003
120,16.7,20.0,33.0
121,61.1,65.9,48.400000000000006
122,58.7,61.2,25.299999999999997
123,79.2,80.4,12.100000000000001
124,69.5,74.1,46.2
125,16.5,17.5,9.9
126,3.5,9.8,62.7
127,37.1,41.5,44.0
128,39.6,44.1,45.099999999999994
129,27.6,29.0,14.3
130,10.2,11.8,16.5
131,9.7,11.4,16.5
132,37.4,42.9,55.0
133,72.6,74.8,22.0
134,18.1,23.9,58.3
135,32.9,34.1,12.100000000000001
136,79.2,84.6,53.900000000000006
137,5.7,8.6,28.6
138,79.7,85.3,56.099999999999994
139,62.3,68.5,61.599999999999994
140,50.5,56.3,58.3
141,21.1,23.0,18.7
142,24.0,29.6,56.099999999999994
143,15.5,16.5,9.9
144,67.4,71.6,41.8
145,11.9,18.3,63.8
146,22.6,24.0,14.3
147,52.9,55.0,20.9
148,36.7,40.8,40.7
149,35.7,39.6,38.5
150,68.4,69.0,5.5
151,9.3,13.5,41.8
152,21.1,23.1,19.8
153,2.4,8.2,58.3
154,75.3,79.6,42.9
155,63.2,66.2,29.700000000000003
156,34.6,35.5,8.8
157,27.9,33.6,57.2
158,23.4,25.6,22.0
159,56.9,57.6,6.6
160,53.7,55.7,19.8
161,77.4,83.9,64.9
162,24.5,29.7,51.7
163,59.5,62.6,30.799999999999997
164,45.0,48.0,29.700000000000003
165,53.4,56.8,34.1
166,15.2,18.4,31.9
167,73.7,78.9,51.7
168,56.8,61.5,47.3
169,27.8,30.8,29.700000000000003
170,19.3,22.5,31.9
171,62.3,68.4,60.5
172,33.8,36.7,28.6
173,34.7,38.2,35.2
174,23.2,28.5,52.8
175,40.0,46.2,61.599999999999994
176,68.1,69.6,15.399999999999999
177,15.6,21.5,59.400000000000006
178,9.8,12.1,23.1
179,72.4,76.4,39.6
180,16.5,21.9,53.900000000000006
181,56.4,59.5,30.799999999999997
182,69.9,71.9,19.8
183,76.9,78.6,16.5
184,32.5,37.0,45.099999999999994
185,48.5,51.4,28.6
186,34.9,38.5,36.3
187,14.5,16.7,22.0
188,26.4,32.2,58.3
189,18.1,20.6,25.299999999999997
190,52.1,56.5,44.0
191,7.6,10.2,26.4
192,1.9,5.9,39.6
193,33.6,35.8,22.0
194,65.4,71.7,62.7
