,arrival_time,departure_time,required_energy
0,61.0,63.8,27.5
1,73.8,74.8,9.9
2,56.0,61.3,52.8
3,7.8,9.1,13.2
4,69.0,71.8,27.5
5,34.4,37.3,28.6
6,71.5,77.4,59.400000000000006
7,0.4,1.6,12.100000000000001
8,40.9,44.9,39.6
9,22.3,25.6,33.0
10,74.6,79.2,46.2
11,0.9,4.4,35.2
12,22.3,28.7,63.8
13,60.4,61.6,12.100000000000001
14,72.6,73.3,6.6
15,76.2,81.6,53.900000000000006
16,53.4,54.1,6.6
17,4.5,8.9,44.0
18,11.7,17.0,52.8
19,37.9,42.5,46.2
20,60.1,64.7,46.2
21,35.9,40.6,47.3
22,31.6,33.4,17.6
23,30.5,32.7,22.0
24,58.4,59.4,9.9
25,42.5,49.0,64.9
26,26.9,29.3,24.200000000000003
27,58.3,61.9,36.3
28,59.1,60.5,14.3
29,4.9,6.4,15.399999999999999
30,10.0,15.4,53.900000000000006
31,76.9,80.1,31.9
32,78.4,79.0,5.5
33,57.1,58.9,17.6
34,62.4,65.2,27.5
35,56.5,62.2,57.2
36,8.3,13.1,48.400000000000006
37,3.6,7.9,42.9
38,55.2,60.0,48.400000000000006
39,19.5,25.8,62.7
40,8.8,14.4,56.099999999999994
41,3.9,6.5,26.4
42,36.7,38.4,16.5
43,22.3,28.5,61.599999999999994
44,73.6,75.8,22.0
45,18.3,22.6,42.9
46,63.4,69.6,61.599999999999994
47,49.8,52.2,24.200000000000003
48,74.0,74.9,8.8
49,26.9,28.9,19.8
50,52.8,54.6,17.6
51,9.5,13.0,35.2
52,45.0,49.0,39.6
53,29.2,30.2,9.9
54,19.0,24.3,52.8
55,59.2,63.2,39.6
56,73.4,77.9,45.099999999999994
57,49.7,52.8,30.799999999999997
58,79.1,80.4,13.2
59,34.3,38.8,45.099999999999994
60,61.3,67.2,59.400000000000006
61,61.6,64.4,27.5
62,2.7,7.0,42.9
63,33.0,36.0,29.700000000000003
64,8.3,10.8,25.299999999999997
65,75.6,80.8,51.7
66,18.2,19.4,12.100000000000001
67,47.4,50.8,34.1
68,49.1,53.9,48.400000000000006
69,58.5,61.5,29.700000000000003
70,66.1,68.0,18.7
71,17.8,19.6,17.6
72,55.2,57.4,22.0
73,33.1,34.0,8.8
74,34.8,35.3,5.5
75,5.2,11.6,63.8
76,68.5,74.6,60.5
77,1.0,6.5,55.0
78,28.2,30.5,23.1
79,62.6,64.6,19.8
80,65.5,66.6,11.0
81,22.6,27.2,46.2
82,72.4,76.6,41.8
83,31.4,37.0,56.099999999999994
84,16.8,18.0,12.100000000000001
85,46.7,49.1,24.200000000000003
86,72.8,78.5,57.2
87,75.9,77.7,17.6
88,50.4,54.9,45.099999999999994
89,74.6,76.2,16.5
90,51.4,54.4,29.700000000000003
91,78.7,79.9,12.100000000000001
92,44.1,49.1,49.5
93,5.8,8.9,30.799999999999997
94,55.1,56.1,9.9
95,56.4,59.2,27.5
96,3.9,4.9,9.9
97,57.1,63.2,60.5
98,5.0,9.2,41.8
99,15.1,19.1,39.6
100,24.0,25.5,15.399999999999999
101,62.7,67.1,44.0
102,0.2,5.7,55.0
103,43.9,44.4,5.5
104,17.9,20.1,22.0
105,4.3,7.9,36.3
106,18.2,20.7,25.299999999999997
107,13.0,19.4,63.8
108,14.6,21.1,64.9
109,12.6,13.4,7.699999999999999
110,7.1,10.2,30.799999999999997
111,38.1,39.1,9.9
112,2.7,7.6,49.5
