,arrival_time,departure_time,required_energy
0,3.7,9.9,61.599999999999994
1,7.2,12.7,55.0
2,18.8,21.9,30.799999999999997
3,11.0,17.2,61.599999999999994
4,18.5,21.6,30.799999999999997
5,5.7,8.4,27.5
6,12.2,16.2,39.6
7,10.7,16.8,60.5
8,12.7,14.9,22.0
9,11.6,13.1,15.399999999999999
10,13.0,15.3,23.1
11,4.9,9.7,48.400000000000006
12,13.7,20.3,66.0
13,0.5,1.3,7.699999999999999
14,7.1,11.6,45.099999999999994
15,18.0,19.6,16.5
16,10.5,11.3,7.699999999999999
17,3.5,4.7,12.100000000000001
18,17.1,21.9,48.400000000000006
19,17.0,19.2,22.0
20,1.0,2.6,16.5
21,0.3,5.5,51.7
22,12.7,15.0,23.1
23,9.3,10.8,15.399999999999999
24,13.6,15.4,17.6
25,10.8,12.7,18.7
26,12.9,19.4,64.9
27,19.3,20.5,12.100000000000001
28,5.4,11.0,56.099999999999994
29,11.2,15.7,45.099999999999994
30,0.5,5.9,53.900000000000006
31,7.2,9.4,22.0
32,19.7,24.6,49.5
33,19.8,21.1,13.2
34,11.8,17.3,55.0
35,15.9,20.2,42.9
36,16.4,21.3,49.5
37,6.1,10.0,38.5
38,15.7,21.6,59.400000000000006
39,6.0,7.4,14.3
40,0.4,5.7,52.8
41,4.3,6.7,24.200000000000003
42,1.1,1.6,5.5
43,11.6,14.4,27.5
44,0.4,6.3,59.400000000000006
45,12.7,17.8,50.599999999999994
46,14.5,16.0,15.399999999999999
47,9.9,12.0,20.9
48,5.1,8.4,33.0
49,3.5,5.8,23.1
50,1.1,1.8,6.6
51,17.6,23.4,52.8
52,19.2,21.6,22.0
53,7.4,13.2,52.8
54,12.6,17.9,48.400000000000006
55,6.6,12.1,50.599999999999994
56,13.4,17.1,34.1
57,9.9,14.2,39.6
58,5.0,6.4,13.2
59,6.9,9.1,19.8
60,7.4,11.1,34.1
61,7.0,12.2,47.3
62,7.0,10.2,29.700000000000003
63,8.8,11.1,20.9
64,3.9,9.3,49.5
65,4.4,9.9,50.599999999999994
66,6.4,11.6,47.3
67,7.5,9.2,15.399999999999999
68,19.1,23.2,37.4
69,15.6,21.1,50.599999999999994
70,3.8,10.6,62.7
71,18.0,20.2,19.8
72,11.8,13.0,11.0
73,18.0,21.0,27.5
74,15.0,16.1,9.9
75,6.8,11.7,45.099999999999994
76,9.1,13.5,40.7
77,6.2,11.7,50.599999999999994
78,4.2,7.7,31.9
79,11.6,17.8,57.2
80,11.7,17.0,48.400000000000006
81,11.2,14.2,27.5
82,18.0,19.3,12.100000000000001
83,6.9,8.9,18.7
84,12.5,16.1,33.0
85,12.2,14.1,17.6
86,9.9,16.9,63.8
87,2.5,5.7,29.700000000000003
88,4.9,10.7,52.8
89,5.5,8.0,23.1
90,3.5,5.3,16.5
91,16.6,17.8,11.0
92,11.8,13.8,18.7
93,0.5,4.1,33.0
94,15.1,20.9,52.8
95,19.6,22.8,29.700000000000003
96,2.1,7.0,45.099999999999994
97,9.5,13.0,31.9
98,14.6,18.4,35.2
99,4.5,10.4,53.900000000000006
