,arrival_time,departure_time,required_energy
0,46.9,52.5,56.099999999999994
1,22.2,24.8,26.4
2,63.0,68.1,50.599999999999994
3,60.4,61.6,12.100000000000001
4,49.8,56.3,64.9
5,20.8,22.7,18.7
6,64.1,67.5,34.1
7,30.1,31.2,11.0
8,65.6,71.8,61.599999999999994
9,62.7,66.6,38.5
10,79.9,84.1,41.8
11,73.7,74.5,7.699999999999999
12,53.3,55.7,24.200000000000003
13,59.9,61.1,12.100000000000001
14,41.3,46.5,51.7
15,27.6,31.8,41.8
16,60.4,62.3,18.7
17,39.8,43.6,38.5
18,15.4,19.7,42.9
19,67.5,69.6,20.9
20,50.5,56.9,63.8
21,75.2,80.3,50.599999999999994
22,48.6,54.6,60.5
23,4.1,9.6,55.0
24,13.7,20.3,66.0
25,6.7,11.4,47.3
26,41.7,47.5,58.3
27,18.8,22.7,38.5
28,5.1,7.7,26.4
29,22.4,23.0,5.5
30,41.5,44.1,26.4
31,60.3,63.2,28.6
32,29.7,36.1,63.8
33,64.2,68.7,45.099999999999994
34,10.6,12.2,16.5
35,16.2,18.2,19.8
36,12.8,17.0,41.8
37,12.7,18.5,58.3
38,4.6,6.1,15.399999999999999
39,79.4,80.5,11.0
40,37.7,42.4,47.3
41,68.1,72.2,40.7
42,3.8,7.6,38.5
43,44.3,45.2,8.8
44,71.5,75.0,35.2
45,5.3,7.2,18.7
46,62.1,64.5,24.200000000000003
47,13.4,16.5,30.799999999999997
48,51.8,55.9,40.7
49,43.4,46.8,34.1
50,0.0,1.0,9.9
51,59.1,63.2,40.7
52,13.6,19.0,53.900000000000006
53,74.0,75.6,16.5
54,26.4,28.8,24.200000000000003
55,16.2,16.9,6.6
56,18.2,22.7,45.099999999999994
57,5.3,8.4,30.799999999999997
58,61.9,68.0,60.5
59,39.0,41.3,23.1
60,59.4,61.4,19.8
61,55.2,56.1,8.8
62,73.2,77.2,39.6
63,29.7,31.9,22.0
64,42.1,42.8,6.6
65,12.0,13.3,13.2
66,30.0,31.4,14.3
67,67.5,70.4,28.6
68,40.5,41.8,13.2
69,28.9,32.8,38.5
70,41.8,48.1,62.7
71,42.4,44.9,25.299999999999997
72,16.0,19.0,29.700000000000003
73,29.7,32.7,29.700000000000003
74,43.0,48.7,57.2
75,17.7,22.6,49.5
76,65.8,71.4,56.099999999999994
77,74.3,78.5,41.8
78,77.8,84.2,63.8
79,57.9,64.0,60.5
80,8.8,9.8,9.9
81,1.4,5.8,44.0
82,12.1,18.5,63.8
83,39.9,46.1,61.599999999999994
84,71.2,74.1,28.6
85,34.8,36.3,15.399999999999999
86,21.6,27.1,55.0
87,64.1,69.5,53.900000000000006
88,64.7,69.3,46.2
89,1.1,6.8,57.2
90,40.0,42.6,26.4
91,2.4,3.7,13.2
92,32.6,36.1,35.2
93,43.2,49.4,61.599999999999994
94,30.4,34.1,37.4
95,6.5,11.6,50.599999999999994
96,57.5,60.5,29.700000000000003
97,23.5,24.2,6.6
98,52.3,52.8,5.5
99,16.9,19.8,28.6
100,23.2,29.5,62.7
101,28.1,34.7,66.0
102,21.7,26.8,50.599999999999994
103,54.7,57.1,24.200000000000003
104,18.3,19.8,15.399999999999999
105,47.7,52.5,48.400000000000006
106,13.1,15.5,24.200000000000003
107,6.5,11.2,47.3
108,16.0,19.4,34.1
109,53.6,54.7,11.0
110,13.4,18.6,51.7
111,62.2,65.6,34.1
112,79.0,84.4,53.900000000000006
113,5.5,7.3,17.6
114,73.1,79.3,61.599999999999994
115,79.4,80.9,15.399999999999999
116,77.0,79.2,22.0
117,52.3,55.8,35.2
118,66.7,70.2,35.2
119,8.7,9.2,5.5
120,48.8,51.8,29.700000000000003
121,21.4,22.6,12.100000000000001
122,55.8,56.7,8.8
123,31.0,33.4,24.200000000000003
124,7.7,8.6,8.8
125,3.0,9.3,62.7
126,32.9,34.6,16.5
127,67.0,73.5,64.9
128,60.2,65.2,49.5
129,46.3,51.2,49.5
130,25.2,31.1,59.400000000000006
