,arrival_time,departure_time,required_energy
0,8.6,11.1,25.299999999999997
1,30.6,37.2,66.0
2,24.6,27.4,27.5
3,7.1,8.2,11.0
4,19.9,25.6,57.2
5,21.3,22.7,14.3
6,18.4,24.3,59.400000000000006
7,0.9,6.5,56.099999999999994
8,12.1,14.0,18.7
9,4.7,7.0,23.1
10,26.6,27.3,6.6
11,23.8,28.6,48.400000000000006
12,33.8,37.5,37.4
13,4.2,5.4,12.100000000000001
14,39.9,40.6,6.6
15,21.2,26.2,49.5
16,26.9,31.7,48.400000000000006
17,25.1,26.0,8.8
18,34.8,36.3,15.399999999999999
19,39.3,45.3,60.5
20,14.3,19.0,47.3
21,9.5,12.8,33.0
22,4.5,9.1,46.2
23,3.8,7.6,38.5
24,34.7,38.3,36.3
25,23.4,26.6,31.9
26,7.1,12.4,52.8
27,33.3,38.7,53.900000000000006
28,26.2,32.2,60.5
29,29.2,33.2,39.6
30,6.1,10.2,40.7
31,22.6,27.6,49.5
32,21.8,25.9,40.7
33,7.4,13.0,56.099999999999994
34,33.5,34.5,9.9
35,33.5,35.5,19.8
36,12.7,14.4,16.5
37,24.7,29.1,44.0
38,1.3,2.2,8.8
39,27.5,30.8,33.0
40,8.9,10.7,17.6
41,11.7,17.2,55.0
42,14.5,16.8,23.1
43,31.9,33.4,15.399999999999999
44,8.4,11.4,29.700000000000003
45,10.1,15.3,51.7
46,18.3,22.9,46.2
47,21.0,27.6,66.0
48,19.5,23.4,38.5
49,19.5,21.3,17.6
50,20.9,25.7,48.400000000000006
51,24.5,25.9,14.3
52,33.9,36.2,23.1
53,23.9,24.7,7.699999999999999
54,33.4,39.7,62.7
55,29.1,32.7,36.3
56,36.7,42.6,59.400000000000006
57,23.0,25.8,27.5
58,29.3,35.3,60.5
59,24.5,27.4,28.6
60,31.2,35.2,39.6
61,38.3,40.9,26.4
62,17.5,21.8,42.9
63,27.9,34.5,66.0
64,14.1,20.6,64.9
65,22.8,23.6,7.699999999999999
66,29.4,33.2,38.5
67,19.1,24.5,53.900000000000006
68,5.9,12.2,62.7
69,2.2,5.1,28.6
70,5.0,6.5,15.399999999999999
71,33.1,34.1,9.9
72,20.1,23.5,34.1
73,31.8,32.3,5.5
74,29.1,34.1,49.5
75,23.7,25.1,14.3
76,17.8,23.6,58.3
77,14.5,18.6,40.7
78,27.4,33.4,60.5
79,12.5,17.4,49.5
80,5.5,11.6,60.5
81,33.7,35.9,22.0
82,23.6,30.0,63.8
83,1.9,3.0,11.0
84,32.0,33.2,12.100000000000001
85,9.9,16.2,62.7
86,16.8,20.2,34.1
87,38.3,43.1,48.400000000000006
88,35.7,38.6,28.6
89,27.3,30.5,31.9
90,22.0,27.3,52.8
91,33.4,38.5,50.599999999999994
92,3.7,9.9,61.599999999999994
93,4.0,5.3,13.2
94,3.2,7.3,40.7
95,22.0,25.3,33.0
96,19.7,20.7,9.9
97,10.1,10.9,7.699999999999999
98,37.9,40.0,20.9
99,9.2,11.0,17.6
100,17.7,22.4,42.9
101,38.8,45.8,63.8
102,39.1,40.5,13.2
103,20.9,25.8,45.099999999999994
104,36.5,40.9,40.7
105,7.9,9.2,12.100000000000001
106,23.2,25.6,22.0
107,36.5,41.9,49.5
108,13.6,14.3,6.6
109,25.8,31.9,56.099999999999994
110,1.4,4.0,24.200000000000003
111,27.3,31.0,34.1
112,29.7,36.2,59.400000000000006
113,6.3,11.7,49.5
114,9.0,15.5,59.400000000000006
115,23.8,26.0,19.8
116,18.1,24.2,56.099999999999994
117,1.7,2.3,5.5
118,34.0,39.2,47.3
119,28.3,35.0,61.599999999999994
120,30.0,33.7,34.1
121,12.5,17.2,42.9
122,24.0,30.7,61.599999999999994
123,40.0,41.6,14.3
124,2.7,9.8,64.9
125,17.4,19.2,16.5
126,27.3,28.0,6.6
127,33.5,35.7,19.8
128,31.8,34.2,22.0
129,35.6,39.7,37.4
130,17.4,22.8,49.5
131,23.9,28.9,46.2
132,33.3,35.3,18.7
133,5.2,8.0,25.299999999999997
134,16.2,18.2,18.7
135,22.7,27.6,45.099999999999994
136,25.8,26.6,7.699999999999999
