,arrival_time,departure_time,required_energy
0,31.1,35.0,38.5
1,37.8,42.4,46.2
2,18.2,21.9,37.4
3,17.6,23.1,55.0
4,26.0,30.3,42.9
5,35.2,37.2,19.8
6,16.6,21.6,49.5
7,17.9,21.3,34.1
8,11.0,14.1,30.799999999999997
9,14.0,17.0,29.700000000000003
10,25.5,28.1,26.4
11,37.4,38.3,8.8
12,0.9,2.1,12.100000000000001
13,24.4,28.4,39.6
14,7.9,10.1,22.0
15,1.0,3.6,26.4
16,28.2,34.4,61.599999999999994
17,38.4,42.9,45.099999999999994
18,30.0,35.8,58.3
19,27.5,30.2,27.5
20,9.5,10.3,7.699999999999999
21,35.6,40.2,46.2
22,27.6,31.7,40.7
23,5.3,10.2,49.5
24,34.6,35.8,12.100000000000001
25,36.6,41.3,47.3
26,21.6,23.2,16.5
27,20.0,21.1,11.0
28,34.1,36.3,22.0
29,33.8,35.8,19.8
30,32.9,37.1,41.8
31,21.6,22.8,12.100000000000001
32,25.5,26.3,7.699999999999999
33,3.3,7.2,38.5
34,38.2,39.8,16.5
35,0.3,4.3,39.6
36,35.1,36.1,9.9
37,11.8,16.2,44.0
38,13.9,19.4,55.0
39,16.7,22.8,60.5
40,0.9,3.5,26.4
41,16.5,18.6,20.9
42,39.2,44.4,51.7
43,11.7,14.4,27.5
44,7.5,8.6,11.0
45,32.6,33.7,11.0
46,39.0,40.2,12.100000000000001
47,30.1,35.4,52.8
48,20.7,26.0,52.8
49,2.1,3.4,13.2
50,17.6,20.4,27.5
51,13.2,19.2,60.5
52,10.8,15.1,42.9
53,32.9,34.0,11.0
54,5.8,11.4,56.099999999999994
55,26.0,32.3,62.7
56,2.4,4.6,22.0
57,15.1,19.6,45.099999999999994
58,27.6,33.2,56.099999999999994
59,21.1,27.0,59.400000000000006
60,7.2,11.8,46.2
61,14.7,19.0,42.9
62,4.6,7.4,27.5
63,8.6,10.8,22.0
64,4.7,10.6,59.400000000000006
65,0.7,6.3,56.099999999999994
66,12.4,16.8,44.0
67,19.2,24.8,56.099999999999994
68,0.3,6.1,58.3
69,7.3,12.7,53.900000000000006
70,7.6,12.5,49.5
71,22.9,29.1,61.599999999999994
72,0.7,6.4,57.2
73,23.9,24.9,9.9
74,25.6,28.8,31.9
75,20.3,22.9,26.4
76,38.1,42.0,38.5
77,0.1,3.1,29.700000000000003
78,2.6,8.8,61.599999999999994
79,26.0,31.2,51.7
80,22.7,26.1,34.1
81,0.4,2.4,19.8
82,6.2,9.7,35.2
83,27.7,30.6,28.6
84,10.6,13.5,28.6
85,19.6,20.5,8.8
86,35.7,41.5,58.3
87,31.6,32.9,13.2
88,1.9,5.0,30.799999999999997
89,25.5,30.9,53.900000000000006
90,14.9,19.4,45.099999999999994
91,38.8,40.8,19.8
92,15.4,16.2,7.699999999999999
93,36.4,39.0,26.4
94,36.2,42.0,58.3
95,12.4,15.4,29.700000000000003
96,38.5,41.5,29.700000000000003
97,4.7,7.4,27.5
98,36.7,39.6,28.6
99,6.0,11.0,49.5
100,33.4,35.5,20.9
101,7.2,9.2,19.8
102,32.5,38.2,57.2
103,11.3,14.3,29.700000000000003
104,15.5,21.9,63.8
105,26.3,32.6,62.7
106,13.3,14.0,6.6
107,5.7,9.3,36.3
108,12.0,16.6,46.2
109,28.5,34.4,59.400000000000006
110,8.9,12.1,31.9
111,25.9,27.6,16.5
112,32.4,33.7,13.2
113,28.9,32.3,34.1
114,29.4,32.6,31.9
115,35.6,41.5,59.400000000000006
116,22.7,27.9,51.7
117,24.1,27.8,37.4
118,38.7,40.6,18.7
119,4.9,5.8,8.8
120,8.5,10.7,22.0
121,1.7,5.6,38.5
122,3.9,7.8,38.5
123,12.8,15.6,27.5
124,30.2,31.6,14.3
125,19.5,25.3,58.3
126,26.2,32.1,59.400000000000006
127,1.0,6.1,50.599999999999994
128,9.3,14.7,53.900000000000006
129,23.9,26.3,24.200000000000003
130,36.1,38.1,19.8
131,18.7,23.8,50.599999999999994
132,14.8,20.5,57.2
133,27.0,30.1,30.799999999999997
134,24.4,28.6,41.8
135,27.4,33.2,58.3
136,19.9,20.6,6.6
137,37.3,40.6,33.0
138,23.6,29.5,59.400000000000006
139,5.3,10.2,49.5
140,13.3,15.7,24.200000000000003
141,20.5,26.3,58.3
142,20.4,21.6,12.100000000000001
143,14.8,19.8,49.5
144,1.9,7.6,57.2
145,1.4,4.3,28.6
146,15.0,18.8,38.5
147,7.7,10.1,24.200000000000003
148,9.7,15.3,56.099999999999994
149,9.4,12.3,28.6
150,8.7,9.8,9.9
151,33.1,35.0,17.6
152,11.1,16.7,51.7
153,19.5,22.7,29.700000000000003
154,18.5,25.2,61.599999999999994
155,38.4,40.8,22.0
156,9.3,13.9,41.8
157,18.2,18.8,5.5
158,39.6,40.9,12.100000000000001
159,36.5,43.5,63.8
160,11.1,16.7,51.7
161,36.2,38.0,16.5
162,27.5,30.5,27.5
163,10.1,13.3,29.700000000000003
164,32.2,36.6,40.7
165,28.2,29.3,9.9
166,23.0,30.1,64.9
167,37.3,43.1,52.8
168,28.7,30.7,18.7
169,36.1,43.2,64.9
170,37.5,43.1,51.7
171,30.8,37.4,60.5
172,3.6,10.3,61.599999999999994
173,36.0,36.8,7.699999999999999
174,10.8,12.8,18.7
175,6.8,11.7,45.099999999999994
176,38.9,39.9,8.8
177,7.7,14.7,63.8
178,35.3,37.6,20.9
179,12.2,17.6,49.5
180,18.7,25.4,61.599999999999994
181,3.2,9.6,58.3
182,36.1,42.9,62.7
183,18.7,19.9,11.0
184,18.3,25.5,66.0
185,28.3,34.9,60.5
186,28.3,35.1,62.7
187,6.5,9.5,27.5
188,3.2,4.9,15.399999999999999
189,31.3,38.4,64.9
190,1.5,3.3,16.5
191,24.9,27.7,25.299999999999997
192,23.1,28.7,51.7
193,15.8,16.4,5.5
194,4.7,9.1,40.7
195,15.3,16.9,14.3
196,10.9,14.1,29.700000000000003
197,2.0,3.8,16.5
198,30.3,32.7,22.0
199,28.1,33.7,51.7
