,arrival_time,departure_time,required_energy
0,20.1,22.3,22.0
1,2.7,4.0,13.2
2,30.2,31.8,16.5
3,39.1,43.3,41.8
4,4.3,4.8,5.5
5,24.2,28.0,38.5
6,33.6,37.8,41.8
7,21.8,23.6,17.6
8,10.7,12.1,14.3
9,22.3,27.5,51.7
10,37.0,38.4,14.3
11,1.2,2.8,16.5
12,17.5,23.0,55.0
13,16.9,22.5,56.099999999999994
14,11.2,15.0,38.5
15,0.4,1.3,8.8
16,39.7,42.6,28.6
17,28.8,29.8,9.9
18,21.6,28.2,66.0
19,23.2,25.1,18.7
20,25.4,30.2,48.400000000000006
21,6.9,11.1,41.8
22,32.1,36.6,45.099999999999994
23,16.4,18.5,20.9
24,10.0,14.4,44.0
25,27.3,33.7,63.8
26,33.2,37.5,42.9
27,24.8,27.1,23.1
28,17.1,19.0,18.7
29,0.6,6.6,60.5
30,27.3,32.4,50.599999999999994
31,24.2,25.6,14.3
32,27.0,28.4,14.3
33,22.8,27.6,48.400000000000006
34,5.6,9.4,38.5
35,9.6,10.4,7.699999999999999
36,25.0,26.9,18.7
37,9.8,13.5,37.4
38,33.3,39.1,58.3
39,34.3,40.3,60.5
40,11.9,15.4,35.2
41,21.1,23.3,22.0
42,20.2,22.8,26.4
43,5.9,8.4,25.299999999999997
44,10.8,14.4,36.3
45,30.9,33.0,20.9
46,15.0,20.7,57.2
47,2.1,7.2,50.599999999999994
48,3.2,7.3,40.7
49,26.6,27.9,13.2
50,39.2,40.0,7.699999999999999
51,13.3,18.9,56.099999999999994
52,28.0,31.5,35.2
53,20.6,23.8,31.9
54,34.1,37.2,30.799999999999997
55,5.7,9.7,39.6
56,18.3,21.8,35.2
57,22.7,28.9,61.599999999999994
58,29.9,31.6,16.5
59,35.7,40.5,48.400000000000006
60,4.0,6.2,22.0
61,24.8,28.9,40.7
62,12.1,14.5,24.200000000000003
63,37.3,42.1,48.400000000000006
64,39.2,40.8,16.5
65,33.0,33.7,6.6
66,2.7,8.3,56.099999999999994
67,17.1,21.1,39.6
68,12.5,13.0,5.5
69,32.1,34.3,22.0
70,28.0,30.4,24.200000000000003
71,36.8,42.6,58.3
72,0.6,3.8,31.9
73,35.4,40.8,53.900000000000006
74,18.6,19.8,12.100000000000001
75,27.0,30.6,36.3
76,35.3,41.0,57.2
77,4.7,7.1,24.200000000000003
78,24.9,31.2,62.7
79,11.1,12.5,14.3
80,31.7,36.9,51.7
81,13.9,18.8,49.5
82,36.9,41.1,41.8
83,38.0,40.9,28.6
84,16.0,19.0,29.700000000000003
85,11.2,17.0,58.3
86,5.5,9.1,36.3
87,14.4,18.2,38.5
88,33.0,35.8,27.5
89,8.8,15.0,61.599999999999994
90,23.9,27.3,34.1
91,30.2,36.4,61.599999999999994
92,29.3,33.8,45.099999999999994
93,32.3,36.4,40.7
94,6.1,9.2,30.799999999999997
95,25.3,28.3,29.700000000000003
96,26.6,31.3,47.3
97,9.9,15.1,51.7
98,8.1,9.8,16.5
99,2.0,5.3,33.0
100,16.4,18.9,23.1
101,18.4,20.6,19.8
102,5.1,11.2,56.099999999999994
103,15.9,20.7,44.0
104,17.2,18.0,7.699999999999999
105,10.6,15.8,47.3
106,32.5,34.8,20.9
107,7.5,12.3,44.0
108,30.6,35.4,44.0
109,17.8,20.4,24.200000000000003
110,35.2,35.8,5.5
111,19.1,23.5,40.7
112,31.4,34.4,27.5
113,21.0,24.5,31.9
114,16.6,23.8,66.0
115,6.9,10.5,33.0
116,16.5,20.1,33.0
117,13.4,14.5,9.9
118,34.1,35.3,11.0
119,36.7,39.8,28.6
120,2.4,8.3,53.900000000000006
121,15.2,19.5,39.6
122,14.5,21.0,59.400000000000006
123,14.5,19.5,46.2
124,9.6,10.9,12.100000000000001
125,0.1,1.3,11.0
126,39.4,41.6,19.8
127,14.5,17.3,25.299999999999997
128,36.8,38.5,15.399999999999999
129,16.2,17.6,13.2
130,25.2,27.8,24.200000000000003
131,13.2,17.8,41.8
132,23.4,27.2,35.2
133,28.7,29.9,11.0
134,2.8,8.7,53.900000000000006
135,15.2,19.8,41.8
136,16.5,21.4,45.099999999999994
137,8.6,14.6,55.0
138,39.9,41.7,16.5
139,2.6,5.2,24.200000000000003
140,33.5,35.1,14.3
141,0.5,3.5,27.5
142,31.9,37.7,52.8
143,6.5,7.6,9.9
144,4.3,10.8,59.400000000000006
145,21.3,26.9,51.7
146,0.2,6.3,56.099999999999994
147,26.2,27.0,7.699999999999999
148,20.4,21.4,8.8
149,34.0,39.6,51.7
150,24.6,30.7,56.099999999999994
151,1.9,5.4,31.9
152,7.2,12.8,51.7
153,23.0,25.0,18.7
154,2.6,4.3,15.399999999999999
155,24.4,27.9,31.9
156,14.7,16.3,14.3
157,5.9,8.9,27.5
158,34.9,41.6,61.599999999999994
159,29.8,34.6,44.0
160,18.4,21.9,31.9
161,22.2,25.1,26.4
162,3.6,9.4,52.8
163,30.9,32.5,14.3
164,5.4,6.4,8.8
165,10.8,17.6,62.7
166,25.4,29.6,38.5
167,29.9,32.8,26.4
168,26.2,32.9,61.599999999999994
169,2.0,7.4,49.5
170,12.6,14.9,20.9
171,20.0,26.0,55.0
172,9.3,11.6,20.9
173,29.9,34.8,45.099999999999994
174,38.2,43.7,50.599999999999994
175,13.1,19.5,58.3
176,36.7,42.3,51.7
177,18.9,25.9,63.8
178,38.5,40.9,22.0
179,12.6,15.1,23.1
180,7.3,7.9,5.5
181,3.2,7.8,41.8
182,20.9,23.8,26.4
183,39.1,42.3,29.700000000000003
184,26.5,30.7,38.5
185,11.1,14.3,29.700000000000003
186,20.5,24.7,38.5
187,37.8,41.3,31.9
188,26.8,29.0,19.8
189,2.6,7.9,48.400000000000006
190,30.1,35.9,52.8
191,34.3,38.9,41.8
192,6.6,10.3,34.1
193,15.2,16.2,8.8
194,14.7,20.7,55.0
195,10.1,15.6,50.599999999999994
196,0.7,4.2,31.9
197,10.9,14.0,28.6
198,24.4,27.2,25.299999999999997
199,19.0,20.6,14.3
