,arrival_time,departure_time,required_energy
0,10.7,17.0,62.7
1,12.3,16.6,42.9
2,16.4,20.9,45.099999999999994
3,17.8,19.8,19.8
4,16.5,17.4,8.8
5,18.0,23.1,50.599999999999994
6,12.3,16.2,38.5
7,8.3,14.5,61.599999999999994
8,6.7,12.8,60.5
9,0.4,3.2,27.5
10,5.2,9.4,41.8
11,7.6,11.7,40.7
12,7.4,9.3,18.7
13,19.1,23.2,40.7
14,17.8,20.1,23.1
15,2.1,8.2,60.5
16,8.6,10.1,15.399999999999999
17,18.0,21.0,29.700000000000003
18,12.4,13.2,7.699999999999999
19,15.4,22.0,66.0
20,3.7,9.4,57.2
21,6.2,8.7,25.299999999999997
22,0.0,6.3,62.7
23,9.4,14.8,53.900000000000006
24,6.5,11.4,49.5
25,7.5,8.5,9.9
26,7.8,11.3,35.2
27,11.3,15.0,37.4
28,15.4,21.8,63.8
29,9.0,9.6,5.5
30,6.6,10.3,37.4
31,19.2,24.3,50.599999999999994
32,12.4,16.4,39.6
33,8.2,13.7,55.0
34,9.1,14.2,50.599999999999994
35,3.5,7.6,40.7
36,19.2,25.1,59.400000000000006
37,5.2,9.0,38.5
38,9.9,14.7,48.400000000000006
39,5.9,9.4,35.2
40,19.5,25.7,61.599999999999994
41,9.1,14.6,55.0
42,10.4,15.7,52.8
43,9.2,13.3,40.7
44,1.7,7.5,58.3
45,13.2,13.8,5.5
46,4.8,7.9,30.799999999999997
47,15.4,18.5,30.799999999999997
48,10.7,14.2,35.2
49,19.0,21.4,24.200000000000003
50,15.6,19.5,38.5
51,13.7,16.2,25.299999999999997
52,4.1,7.4,33.0
53,10.3,12.8,25.299999999999997
54,18.7,20.2,15.399999999999999
55,11.3,15.6,42.9
56,0.7,2.6,18.7
57,17.5,19.5,19.8
58,13.3,17.9,46.2
59,13.2,16.4,31.9
60,18.4,21.6,31.9
61,11.5,16.6,50.599999999999994
62,1.9,4.3,24.200000000000003
63,7.3,9.8,25.299999999999997
64,1.5,2.4,8.8
65,9.8,13.9,40.7
66,15.4,17.9,25.299999999999997
67,15.2,18.2,29.700000000000003
68,14.8,18.5,37.4
69,4.2,8.4,41.8
70,2.4,6.7,42.9
71,8.0,10.9,28.6
72,16.5,22.2,57.2
73,14.9,21.0,60.5
74,0.4,4.4,39.6
75,17.1,18.7,14.3
76,0.6,1.3,6.6
77,2.3,7.7,49.5
78,9.7,15.7,55.0
79,14.1,16.4,20.9
80,14.9,19.1,38.5
81,10.8,13.1,20.9
82,7.3,14.3,63.8
83,16.9,22.2,48.400000000000006
84,2.3,3.7,13.2
85,13.5,16.4,26.4
86,1.8,4.4,24.200000000000003
87,9.6,14.0,40.7
88,4.5,6.7,19.8
89,19.3,25.4,56.099999999999994
90,4.4,9.9,50.599999999999994
91,14.6,19.8,47.3
92,7.2,9.5,20.9
93,15.9,19.5,33.0
94,7.4,13.0,51.7
95,14.2,15.5,12.100000000000001
96,17.1,23.9,62.7
97,4.1,7.0,26.4
98,3.8,7.8,36.3
99,1.3,8.0,61.599999999999994
