,arrival_time,departure_time,required_energy
0,11.2,14.3,30.799999999999997
1,29.5,34.3,48.400000000000006
2,34.8,36.4,16.5
3,0.9,4.5,36.3
4,6.5,11.3,48.400000000000006
5,34.5,39.3,48.400000000000006
6,4.3,9.4,50.599999999999994
7,12.3,15.5,31.9
8,22.3,26.0,37.4
9,17.4,18.2,7.699999999999999
10,36.2,37.5,13.2
11,31.9,36.3,44.0
12,30.8,33.2,24.200000000000003
13,20.8,21.9,11.0
14,13.5,14.5,9.9
15,7.6,8.8,12.100000000000001
16,16.6,18.6,19.8
17,30.1,32.4,23.1
18,4.3,8.2,38.5
19,13.8,17.2,34.1
20,5.4,11.2,58.3
21,9.6,15.5,59.400000000000006
22,31.9,34.6,27.5
23,26.5,28.6,20.9
24,15.5,21.2,57.2
25,28.1,29.2,11.0
26,15.1,19.1,39.6
27,29.7,30.9,12.100000000000001
28,31.4,35.9,45.099999999999994
29,33.8,38.8,49.5
30,25.7,27.5,17.6
31,17.1,17.9,7.699999999999999
32,28.3,29.7,14.3
33,1.6,5.9,42.9
34,2.6,5.1,25.299999999999997
35,14.0,14.8,7.699999999999999
36,2.3,5.2,28.6
37,19.5,25.1,56.099999999999994
38,9.1,12.3,31.9
39,34.7,38.7,39.6
40,12.1,18.7,66.0
41,39.5,44.4,49.5
42,13.3,15.8,25.299999999999997
43,31.5,34.0,25.299999999999997
44,7.2,13.0,58.3
45,17.3,23.5,61.599999999999994
46,23.0,26.6,36.3
47,36.3,38.8,25.299999999999997
48,6.3,11.9,56.099999999999994
49,1.8,3.0,12.100000000000001
50,27.2,29.2,19.8
51,3.3,9.8,64.9
52,19.5,22.7,31.9
53,3.7,8.9,51.7
54,16.0,16.9,8.8
55,30.0,35.2,51.7
56,30.2,32.0,17.6
57,30.1,32.2,20.9
58,3.5,9.8,62.7
59,40.0,45.7,57.2
60,32.2,36.8,46.2
61,34.4,39.8,53.900000000000006
62,16.6,21.1,45.099999999999994
63,30.1,36.0,59.400000000000006
64,32.7,33.9,12.100000000000001
65,24.3,28.2,38.5
66,7.4,12.8,53.900000000000006
67,32.4,34.6,22.0
68,15.9,22.4,64.9
69,13.6,18.3,47.3
70,3.5,7.2,37.4
71,24.9,28.8,38.5
72,10.8,14.2,34.1
73,12.0,17.6,56.099999999999994
74,8.3,13.1,48.400000000000006
75,18.1,22.4,42.9
76,24.7,25.5,7.699999999999999
77,0.1,3.1,29.700000000000003
78,12.3,16.4,40.7
79,21.7,22.4,6.6
80,0.6,3.1,25.299999999999997
