,arrival_time,departure_time,required_energy
0,52.7,53.6,8.8
1,40.9,45.6,47.3
2,17.9,21.0,30.799999999999997
3,39.9,43.3,34.1
4,6.0,7.2,12.100000000000001
5,19.4,25.1,57.2
6,43.9,46.9,29.700000000000003
7,59.7,65.4,57.2
8,46.5,50.2,37.4
9,21.4,25.4,39.6
10,72.2,74.8,26.4
11,50.3,55.7,53.900000000000006
12,7.9,12.3,44.0
13,79.0,81.6,26.4
14,33.2,34.7,15.399999999999999
15,39.9,45.4,55.0
16,14.1,18.1,39.6
17,6.6,8.0,14.3
18,19.7,25.4,57.2
19,20.9,26.0,50.599999999999994
20,61.8,64.8,29.700000000000003
21,49.8,52.2,24.200000000000003
22,60.5,66.1,56.099999999999994
23,64.2,69.6,53.900000000000006
24,73.2,77.6,44.0
25,34.7,38.1,34.1
26,75.2,78.3,30.799999999999997
27,76.8,82.0,51.7
28,19.1,21.0,18.7
29,19.5,26.1,66.0
30,19.6,22.5,28.6
31,46.3,49.2,28.6
32,39.9,43.1,31.9
33,61.7,65.2,35.2
34,44.3,48.8,45.099999999999994
35,12.7,19.3,66.0
36,61.9,65.9,39.6
37,72.2,74.4,22.0
38,76.4,81.8,53.900000000000006
39,56.8,62.0,51.7
40,1.7,7.4,57.2
41,54.9,60.3,53.900000000000006
42,26.9,33.5,66.0
43,35.6,38.0,24.200000000000003
44,71.8,77.0,51.7
45,73.5,75.9,24.200000000000003
46,17.2,22.8,56.099999999999994
47,0.6,6.4,58.3
48,36.2,40.3,40.7
49,65.4,67.3,18.7
50,37.9,38.7,7.699999999999999
51,41.7,48.2,64.9
52,74.9,75.9,9.9
53,9.6,10.4,7.699999999999999
54,2.6,4.7,20.9
55,59.4,63.5,40.7
56,14.2,19.0,48.400000000000006
57,65.2,68.0,27.5
58,52.8,57.6,48.400000000000006
59,79.1,80.1,9.9
60,41.8,46.2,44.0
61,8.5,12.1,36.3
62,14.2,18.4,41.8
63,60.2,64.3,40.7
64,72.8,74.9,20.9
65,32.5,36.7,41.8
66,36.9,42.0,50.599999999999994
67,59.6,63.0,34.1
68,48.4,52.8,44.0
69,2.1,3.9,17.6
70,64.1,64.9,7.699999999999999
71,60.7,63.0,23.1
72,27.1,29.3,22.0
73,11.5,12.7,12.100000000000001
74,45.0,51.3,62.7
75,53.2,57.7,45.099999999999994
76,77.4,83.7,62.7
77,40.8,46.6,58.3
78,5.1,7.2,20.9
79,14.7,17.6,28.6
80,58.0,62.8,48.400000000000006
81,9.9,10.9,9.9
82,54.5,59.0,45.099999999999994
83,52.4,54.9,25.299999999999997
84,77.5,79.3,17.6
85,12.5,14.0,15.399999999999999
86,15.1,21.3,61.599999999999994
87,79.4,81.8,24.200000000000003
88,8.8,15.0,61.599999999999994
89,48.0,54.5,64.9
90,75.5,77.9,24.200000000000003
91,74.4,76.8,24.200000000000003
92,9.9,13.2,33.0
93,20.8,26.5,57.2
94,35.2,40.7,55.0
95,61.1,62.1,9.9
96,38.1,40.3,22.0
97,50.4,53.9,35.2
98,25.6,29.6,39.6
99,45.4,46.8,14.3
100,41.0,43.6,26.4
101,19.7,24.8,50.599999999999994
102,64.1,66.5,24.200000000000003
103,29.4,34.0,46.2
104,43.1,47.4,42.9
105,25.4,31.0,56.099999999999994
106,3.0,8.0,49.5
107,55.8,62.0,61.599999999999994
108,76.3,77.0,6.6
109,40.4,45.6,51.7
110,74.7,78.1,34.1
111,63.3,67.5,41.8
112,41.8,45.1,33.0
113,22.2,25.5,33.0
114,0.6,5.8,51.7
115,14.5,18.2,37.4
116,53.4,57.7,42.9
117,28.1,31.8,37.4
118,19.6,23.0,34.1
119,75.6,79.2,36.3
120,39.1,40.8,16.5
121,16.4,18.7,23.1
122,26.7,32.3,56.099999999999994
