,arrival_time,departure_time,required_energy
0,33.7,39.6,59.400000000000006
1,0.2,5.8,56.099999999999994
2,15.7,17.6,18.7
3,23.3,29.7,63.8
4,10.6,12.6,19.8
5,35.8,38.0,22.0
6,37.7,39.6,18.7
7,5.8,12.0,61.599999999999994
8,7.6,11.9,42.9
9,5.1,6.0,8.8
10,39.9,44.2,42.9
11,36.9,38.6,16.5
12,12.0,16.4,44.0
13,13.1,18.7,56.099999999999994
14,23.7,26.4,27.5
15,11.1,15.9,48.400000000000006
16,9.0,13.5,45.099999999999994
17,20.1,25.0,49.5
18,0.1,6.6,64.9
19,10.3,11.6,13.2
20,11.7,14.3,26.4
21,30.2,34.8,46.2
22,25.3,30.4,50.599999999999994
23,10.6,13.6,29.700000000000003
24,28.6,33.2,46.2
25,39.1,42.8,37.4
26,36.0,37.3,13.2
27,38.7,40.5,17.6
28,11.3,17.5,61.599999999999994
29,22.3,25.6,33.0
30,31.9,38.2,62.7
31,27.6,32.9,52.8
32,33.7,39.2,55.0
33,9.7,15.9,61.599999999999994
34,8.1,9.9,17.6
35,37.5,38.4,8.8
36,22.9,25.5,26.4
37,2.0,8.6,66.0
38,11.1,13.1,19.8
39,12.7,15.7,29.700000000000003
40,21.2,27.4,61.599999999999994
41,38.2,40.1,18.7
42,32.6,34.5,18.7
43,9.2,10.6,14.3
44,26.0,27.2,12.100000000000001
45,17.8,24.2,63.8
46,1.0,5.2,41.8
47,8.6,14.4,58.3
48,23.4,27.0,36.3
49,3.0,4.8,17.6
50,14.6,17.6,29.700000000000003
51,30.7,31.2,5.5
52,0.3,6.7,63.8
53,26.1,27.5,14.3
54,25.4,30.5,50.599999999999994
55,28.7,31.4,27.5
56,7.5,9.0,15.399999999999999
57,38.3,41.3,29.700000000000003
58,7.9,11.3,34.1
59,37.7,40.6,28.6
60,25.0,28.5,35.2
61,35.0,38.3,33.0
62,36.7,40.7,39.6
63,8.3,11.8,35.2
64,11.3,14.3,29.700000000000003
65,35.5,41.6,60.5
66,29.7,33.4,37.4
67,35.3,40.0,47.3
68,35.2,39.8,46.2
69,28.5,29.6,11.0
70,18.9,20.0,11.0
71,3.2,5.1,18.7
72,19.1,25.3,61.599999999999994
73,7.1,12.7,56.099999999999994
74,34.1,35.5,14.3
75,12.5,17.1,46.2
76,22.4,24.9,25.299999999999997
77,14.0,17.7,37.4
78,13.4,15.6,22.0
79,7.0,11.1,40.7
80,2.4,5.0,26.4
81,10.2,12.3,20.9
82,10.3,13.3,29.700000000000003
83,30.9,35.2,42.9
84,17.0,23.3,62.7
85,32.1,33.6,15.399999999999999
86,3.9,9.7,58.3
87,29.6,33.7,40.7
88,2.3,8.6,62.7
89,37.5,42.3,48.400000000000006
90,6.2,12.4,61.599999999999994
91,24.5,30.0,55.0
92,22.0,27.7,57.2
93,21.8,25.1,33.0
94,6.7,7.5,7.699999999999999
95,39.4,41.7,23.1
96,37.5,41.9,44.0
97,18.8,24.3,55.0
98,20.4,21.2,7.699999999999999
99,20.0,25.4,53.900000000000006
100,16.7,22.1,53.900000000000006
101,36.7,42.0,52.8
102,8.8,15.1,62.7
103,4.6,7.4,27.5
104,5.6,8.0,24.200000000000003
105,29.3,34.6,52.8
106,12.8,13.7,8.8
107,13.6,15.4,17.6
108,10.9,16.2,52.8
109,36.9,42.0,50.599999999999994
110,11.1,11.8,6.6
111,7.8,9.8,19.8
112,37.1,38.8,16.5
113,27.8,31.9,40.7
114,33.6,35.6,19.8
115,6.8,7.5,6.6
116,23.4,24.8,14.3
117,16.9,21.6,47.3
118,10.1,16.5,63.8
119,21.6,27.4,58.3
120,31.8,32.9,11.0
121,38.2,44.2,60.5
122,17.9,19.1,12.100000000000001
123,13.8,20.1,62.7
124,10.3,16.7,63.8
125,21.5,23.8,23.1
126,1.4,7.4,60.5
127,33.9,34.8,8.8
128,27.6,29.4,17.6
129,18.6,25.0,63.8
130,34.8,40.6,58.3
131,39.0,41.3,23.1
132,38.2,44.6,63.8
133,12.6,16.8,41.8
134,36.8,38.9,20.9
135,12.4,17.8,53.900000000000006
136,23.7,26.2,25.299999999999997
137,3.6,7.0,34.1
138,18.2,21.7,35.2
139,37.3,42.6,52.8
140,4.8,6.9,20.9
141,1.4,7.7,62.7
142,10.8,14.1,33.0
143,11.0,14.6,36.3
144,29.2,31.3,20.9
145,5.2,8.1,28.6
146,5.8,10.3,45.099999999999994
147,25.5,27.2,16.5
148,28.0,33.4,53.900000000000006
149,13.8,18.5,47.3
150,34.4,36.1,15.399999999999999
151,10.6,11.4,7.699999999999999
152,5.1,11.9,62.7
153,21.3,26.2,45.099999999999994
154,26.8,30.3,31.9
155,37.8,42.2,40.7
156,21.1,24.5,30.799999999999997
157,30.3,33.3,27.5
158,34.4,39.0,41.8
159,26.3,32.8,59.400000000000006
160,1.0,3.3,20.9
161,2.4,8.9,59.400000000000006
162,3.9,10.4,59.400000000000006
163,18.7,25.9,66.0
164,9.0,10.0,8.8
165,28.7,31.7,27.5
166,14.8,15.5,6.6
167,17.8,20.1,20.9
168,1.7,2.4,6.6
169,25.0,28.0,27.5
170,9.0,10.9,17.6
171,14.6,16.2,14.3
172,6.4,12.4,55.0
173,33.0,34.1,9.9
174,13.1,19.5,58.3
175,35.9,42.9,63.8
176,1.9,7.2,48.400000000000006
177,14.3,15.5,11.0
178,22.4,29.1,61.599999999999994
179,26.5,30.2,34.1
180,17.1,23.3,57.2
181,6.7,12.8,56.099999999999994
182,23.0,24.9,17.6
183,36.4,38.2,16.5
184,7.7,13.0,48.400000000000006
185,9.8,15.4,51.7
186,8.1,11.0,26.4
187,15.0,20.6,51.7
188,38.4,44.0,51.7
189,5.1,10.0,45.099999999999994
190,0.5,7.3,62.7
191,31.6,33.4,16.5
192,0.2,1.0,7.699999999999999
193,39.1,44.0,45.099999999999994
194,16.5,20.6,37.4
195,33.4,34.6,11.0
196,23.9,28.0,37.4
197,10.5,13.0,23.1
198,32.6,39.3,61.599999999999994
199,29.5,34.2,42.9
