,arrival_time,departure_time,required_energy
0,0.2,6.1,49.5
1,1.6,4.3,17.6
2,3.4,7.6,30.799999999999997
3,1.7,9.4,64.9
4,0.6,4.7,40.7
5,1.1,8.4,57.2
6,5.3,12.4,56.099999999999994
7,3.8,10.2,58.3
8,7.4,10.3,19.8
9,7.5,8.9,12.100000000000001
10,6.9,9.8,23.1
11,6.2,13.5,61.599999999999994
12,6.1,11.5,53.900000000000006
13,0.4,6.9,64.9
14,6.6,11.2,29.700000000000003
15,7.2,13.3,51.7
16,2.0,7.7,45.099999999999994
17,3.2,7.4,41.8
18,3.2,9.1,59.400000000000006
19,6.6,11.4,35.2
20,2.2,9.9,60.5
21,0.7,5.2,35.2
22,5.1,12.1,63.8
23,4.3,11.3,59.400000000000006
24,4.2,6.3,16.5
25,6.6,8.1,8.8
26,1.8,7.1,41.8
27,6.7,10.5,31.9
28,5.1,12.1,59.400000000000006
29,5.2,9.2,29.700000000000003
30,1.9,5.7,35.2
31,3.9,8.0,29.700000000000003
32,6.2,7.2,7.699999999999999
33,3.2,8.2,36.3
34,5.9,9.5,36.3
35,1.4,7.3,46.2
36,0.2,7.2,63.8
37,5.3,7.4,15.399999999999999
38,5.5,11.8,62.7
39,2.3,5.2,28.6
