,arrival_time,departure_time,required_energy
0,3.9,10.3,63.8
1,0.1,2.3,19.8
2,6.4,11.8,49.5
3,4.6,12.0,53.900000000000006
4,0.5,4.1,36.3
5,0.9,5.3,37.4
6,3.9,6.5,26.4
7,4.8,7.3,25.299999999999997
8,0.4,5.2,48.400000000000006
9,4.1,5.9,16.5
10,6.7,12.2,50.599999999999994
11,2.3,10.6,64.9
12,6.1,7.5,9.9
13,0.4,2.6,16.5
14,5.5,10.1,29.700000000000003
15,1.9,3.0,8.8
16,1.7,4.6,28.6
17,7.6,9.8,15.399999999999999
18,3.0,7.4,28.6
19,0.6,7.2,56.099999999999994
20,1.8,9.0,60.5
21,7.0,9.8,20.9
22,0.4,5.2,40.7
23,5.7,10.7,46.2
24,1.2,5.5,39.6
25,3.7,7.6,30.799999999999997
26,0.4,4.7,39.6
27,3.4,7.2,31.9
28,3.5,5.4,16.5
29,3.2,4.2,6.6
30,4.3,5.2,5.5
31,6.3,9.1,25.299999999999997
32,3.5,8.4,45.099999999999994
33,7.3,10.6,33.0
34,2.8,5.0,15.399999999999999
35,2.9,8.8,46.2
36,3.6,10.9,61.599999999999994
37,0.7,2.4,14.3
38,6.1,11.4,48.400000000000006
39,7.5,12.0,45.099999999999994
