,arrival_time,departure_time,required_energy
0,4.2,8.6,37.4
1,3.9,4.9,7.699999999999999
2,0.9,8.0,64.9
3,5.1,8.5,22.0
4,1.5,5.7,41.8
5,4.4,7.5,19.8
6,6.8,9.2,17.6
7,3.8,7.4,28.6
8,4.4,7.8,25.299999999999997
9,0.2,1.5,13.2
10,7.1,9.6,20.9
11,0.3,4.8,35.2
12,6.4,9.5,18.7
13,0.7,5.1,44.0
14,0.4,5.6,40.7
15,1.8,7.2,39.6
16,7.9,13.9,44.0
17,1.2,3.2,19.8
18,2.6,8.2,44.0
19,2.6,7.6,34.1
20,6.1,12.2,41.8
21,0.4,3.3,28.6
22,6.8,12.5,57.2
23,6.0,12.0,47.3
24,5.5,8.4,26.4
25,0.5,1.9,14.3
26,5.7,6.4,6.6
27,7.2,13.4,52.8
28,6.3,7.2,8.8
29,5.1,10.0,36.3
30,6.7,9.0,23.1
31,1.1,3.4,14.3
32,4.8,11.8,59.400000000000006
33,7.0,14.4,58.3
34,6.0,9.8,31.9
35,6.2,9.3,18.7
36,3.3,6.8,25.299999999999997
37,0.9,5.1,41.8
38,0.7,5.5,30.799999999999997
39,3.9,11.0,60.5
