,arrival_time,departure_time,required_energy
0,2.0,5.2,29.700000000000003
1,3.2,9.3,56.099999999999994
2,4.3,8.6,42.9
3,6.6,10.1,29.700000000000003
4,0.1,2.3,14.3
5,7.7,11.1,20.9
6,5.5,13.3,61.599999999999994
7,5.1,6.3,12.100000000000001
8,3.0,8.5,55.0
9,4.5,6.0,11.0
10,5.4,10.0,31.9
11,7.0,13.0,44.0
12,0.2,3.9,25.299999999999997
13,6.6,12.8,61.599999999999994
14,0.9,5.5,38.5
15,0.6,3.9,24.200000000000003
16,0.2,7.3,64.9
17,2.0,3.7,14.3
18,4.2,8.2,36.3
19,4.8,5.5,6.6
20,5.5,11.9,63.8
21,7.1,8.0,7.699999999999999
22,2.2,6.2,29.700000000000003
23,1.8,7.3,42.9
24,1.1,2.5,8.8
25,6.7,12.8,41.8
26,3.5,6.5,29.700000000000003
27,2.0,8.3,46.2
28,1.0,3.4,22.0
29,4.7,7.9,22.0
30,4.4,9.7,36.3
31,7.9,13.3,37.4
32,3.3,10.4,56.099999999999994
33,3.3,4.4,7.699999999999999
34,3.5,10.9,62.7
35,4.5,7.2,19.8
36,4.8,10.0,38.5
37,2.9,5.4,23.1
38,6.2,9.1,23.1
39,6.1,12.7,60.5
