,arrival_time,departure_time,required_energy
0,0.1,5.9,52.8
1,5.2,7.9,16.5
2,8.3,12.6,36.3
3,9.5,15.0,40.7
4,6.0,11.8,39.6
5,8.7,10.4,9.9
6,6.8,14.3,63.8
7,6.2,12.8,51.7
8,4.4,6.4,18.7
9,1.8,7.4,38.5
10,2.5,5.0,25.299999999999997
11,0.1,6.5,50.599999999999994
12,5.8,11.8,50.599999999999994
13,1.8,5.9,37.4
14,2.2,4.9,20.9
15,2.4,7.9,42.9
16,4.9,6.4,15.399999999999999
17,9.9,15.9,55.0
18,2.5,9.5,63.8
19,8.0,15.0,59.400000000000006
20,7.2,12.9,48.400000000000006
21,3.9,5.4,9.9
22,4.5,8.9,40.7
23,7.6,10.8,25.299999999999997
24,5.3,7.2,18.7
25,3.6,10.5,50.599999999999994
26,2.6,7.7,42.9
27,1.4,7.2,58.3
28,8.5,14.3,58.3
29,7.9,14.7,62.7
30,4.5,6.9,16.5
31,7.4,8.4,9.9
32,4.4,12.4,62.7
33,6.9,9.6,16.5
34,1.6,6.8,40.7
35,9.4,10.6,12.100000000000001
36,0.0,3.6,28.6
37,3.8,11.0,60.5
38,4.6,10.6,50.599999999999994
39,2.9,9.2,62.7
40,4.1,11.9,61.599999999999994
41,5.5,8.5,29.700000000000003
42,5.5,6.9,12.100000000000001
43,5.4,13.2,61.599999999999994
44,2.4,9.1,61.599999999999994
45,7.0,7.8,7.699999999999999
46,5.5,8.4,28.6
47,2.6,3.9,7.699999999999999
48,6.5,8.2,12.100000000000001
49,1.2,5.8,31.9
