,arrival_time,departure_time,required_energy
0,5.1,8.7,26.4
1,7.2,14.9,64.9
2,9.0,13.2,30.799999999999997
3,2.0,4.2,13.2
4,3.2,6.1,18.7
5,7.3,13.0,57.2
6,8.1,14.7,60.5
7,3.7,6.6,23.1
8,5.6,9.6,29.700000000000003
9,2.6,8.8,42.9
10,10.0,17.2,60.5
11,5.7,12.3,60.5
12,5.3,10.0,34.1
13,5.7,7.0,9.9
14,9.6,17.0,62.7
15,3.7,6.7,20.9
16,8.8,10.6,13.2
17,3.6,5.8,16.5
18,8.0,11.2,19.8
19,2.4,8.0,47.3
20,0.7,4.6,28.6
21,6.7,10.1,22.0
22,6.7,13.1,50.599999999999994
23,2.4,5.7,24.200000000000003
24,9.1,13.4,29.700000000000003
25,3.7,9.2,46.2
26,6.9,10.7,29.700000000000003
27,3.7,11.4,64.9
28,9.7,16.0,62.7
29,3.2,5.9,19.8
30,8.8,13.9,50.599999999999994
31,7.7,14.6,53.900000000000006
32,6.9,12.2,41.8
33,9.2,14.2,46.2
34,7.7,10.9,31.9
35,7.1,9.5,24.200000000000003
36,5.8,11.4,38.5
37,8.9,16.1,52.8
38,2.7,6.9,35.2
39,9.4,16.4,63.8
40,5.3,9.0,37.4
41,6.7,7.5,7.699999999999999
42,8.9,9.7,6.6
43,6.4,12.0,40.7
44,1.7,3.8,16.5
45,2.5,8.5,55.0
46,1.7,6.7,46.2
47,0.6,6.3,48.400000000000006
48,3.0,7.2,41.8
49,9.4,11.7,20.9
