,arrival_time,departure_time,required_energy
0,6.2,13.7,63.8
1,1.0,5.8,40.7
2,2.3,6.2,30.799999999999997
3,5.2,11.8,51.7
4,2.7,8.8,56.099999999999994
5,2.6,4.6,12.100000000000001
6,7.2,8.8,16.5
7,7.4,13.4,50.599999999999994
8,4.3,11.9,59.400000000000006
9,0.6,4.5,28.6
10,1.3,5.1,26.4
11,7.1,12.9,52.8
12,3.6,7.9,39.6
13,5.6,12.2,56.099999999999994
14,2.4,8.8,47.3
15,1.8,3.1,11.0
16,2.8,6.3,31.9
17,5.5,11.1,56.099999999999994
18,5.9,7.4,15.399999999999999
19,5.2,12.1,53.900000000000006
20,2.1,6.1,27.5
21,7.4,12.7,52.8
22,2.7,3.9,12.100000000000001
23,6.7,8.5,14.3
24,3.0,4.3,12.100000000000001
25,3.9,9.5,51.7
26,4.0,10.3,46.2
27,5.8,11.5,48.400000000000006
28,6.5,9.7,20.9
29,3.3,9.1,52.8
30,0.2,1.2,5.5
31,5.0,9.8,30.799999999999997
32,2.2,9.1,58.3
33,3.7,9.4,45.099999999999994
34,1.6,5.4,35.2
35,0.2,5.7,55.0
36,5.8,11.1,48.400000000000006
37,2.8,8.1,52.8
38,7.1,10.3,19.8
39,4.9,7.6,27.5
