,arrival_time,departure_time,required_energy
0,3.1,8.5,37.4
1,4.7,10.2,50.599999999999994
2,11.3,14.8,24.200000000000003
3,15.0,16.7,14.3
4,9.6,11.5,12.100000000000001
5,1.8,6.3,35.2
6,10.1,17.6,63.8
7,16.5,22.5,50.599999999999994
8,16.7,22.9,61.599999999999994
9,19.5,26.9,58.3
10,4.2,5.0,5.5
11,12.1,18.0,53.900000000000006
12,10.4,14.6,33.0
13,7.3,12.4,37.4
14,2.6,8.2,56.099999999999994
15,16.0,23.7,60.5
16,7.1,11.2,26.4
17,3.1,7.7,36.3
18,13.4,20.5,56.099999999999994
19,8.7,14.3,56.099999999999994
20,2.5,6.2,37.4
21,11.8,13.6,12.100000000000001
22,3.2,8.0,44.0
23,15.8,21.7,46.2
24,4.2,5.9,16.5
25,13.4,16.7,27.5
26,7.3,12.4,50.599999999999994
27,3.3,6.0,17.6
28,2.4,4.1,15.399999999999999
29,2.0,6.7,39.6
30,2.2,5.1,17.6
31,6.6,8.8,19.8
32,13.8,14.6,6.6
33,4.3,9.9,44.0
34,11.6,13.7,16.5
35,4.9,6.9,15.399999999999999
36,0.5,2.7,22.0
37,1.0,5.2,35.2
38,6.6,10.7,26.4
39,3.6,9.2,40.7
40,10.9,18.0,56.099999999999994
41,0.7,3.8,26.4
42,16.3,23.2,50.599999999999994
43,19.3,22.7,22.0
44,18.3,25.9,59.400000000000006
45,17.6,23.2,38.5
46,6.6,11.3,39.6
47,4.8,7.7,23.1
48,4.0,5.9,11.0
49,18.3,19.6,9.9
50,8.5,10.5,15.399999999999999
51,0.2,3.3,30.799999999999997
52,15.0,20.3,52.8
53,16.9,23.2,62.7
54,10.4,17.2,62.7
55,14.5,18.7,28.6
56,19.3,24.6,48.400000000000006
57,2.3,5.2,26.4
58,19.1,20.7,13.2
59,10.4,16.0,56.099999999999994
60,17.8,21.2,22.0
61,7.1,12.2,50.599999999999994
62,11.8,13.7,18.7
63,5.7,8.8,19.8
64,10.0,17.0,55.0
65,19.6,24.9,41.8
66,10.8,13.8,27.5
67,10.6,14.0,25.299999999999997
68,3.0,4.3,13.2
69,16.7,20.9,38.5
70,8.9,12.8,25.299999999999997
71,14.5,16.2,15.399999999999999
72,1.1,4.9,26.4
73,11.8,18.0,52.8
74,7.4,14.4,51.7
75,7.8,13.5,48.400000000000006
76,11.9,16.7,40.7
77,8.8,12.6,26.4
78,6.7,13.1,44.0
79,19.5,25.1,44.0
80,2.7,8.7,55.0
81,0.4,1.1,5.5
82,18.9,26.4,63.8
83,16.2,22.3,56.099999999999994
84,18.7,24.1,39.6
85,6.4,13.2,57.2
86,12.8,20.2,53.900000000000006
87,2.9,10.7,66.0
88,5.0,7.6,16.5
89,8.7,10.8,17.6
90,13.3,16.9,30.799999999999997
91,8.3,11.0,27.5
92,4.4,9.0,34.1
93,18.9,24.5,44.0
94,7.3,9.1,15.399999999999999
95,8.7,10.7,13.2
96,9.4,10.5,9.9
97,5.4,11.7,46.2
98,17.8,22.0,27.5
99,8.7,12.8,40.7
