,arrival_time,departure_time,required_energy
0,6.5,14.0,63.8
1,0.3,7.8,63.8
2,0.1,6.8,49.5
3,6.4,13.4,59.400000000000006
4,17.9,23.2,41.8
5,8.4,15.0,66.0
6,15.7,21.8,56.099999999999994
7,9.1,12.0,23.1
8,8.6,11.5,18.7
9,9.1,15.0,53.900000000000006
10,15.9,20.8,38.5
11,2.5,9.6,56.099999999999994
12,16.8,23.5,52.8
13,9.7,14.3,36.3
14,10.9,11.9,8.8
15,5.2,8.8,36.3
16,9.8,12.3,25.299999999999997
17,6.3,12.8,59.400000000000006
18,11.6,16.3,42.9
19,19.6,23.3,24.200000000000003
20,2.7,4.4,16.5
21,6.1,8.0,12.100000000000001
22,12.1,17.1,46.2
23,6.2,12.0,58.3
24,2.4,5.6,23.1
25,12.7,14.8,17.6
26,5.3,8.7,34.1
27,9.6,17.1,63.8
28,4.7,10.9,48.400000000000006
29,14.8,17.0,16.5
30,16.0,22.2,61.599999999999994
31,3.9,6.6,20.9
32,5.4,6.9,15.399999999999999
33,11.1,13.0,17.6
34,8.6,15.2,56.099999999999994
35,2.0,6.8,33.0
36,3.2,7.4,38.5
37,5.2,9.9,47.3
38,19.5,22.0,16.5
39,6.4,14.1,64.9
40,9.5,15.9,63.8
41,14.5,21.7,52.8
42,7.4,13.6,57.2
43,4.9,7.4,16.5
44,7.6,12.5,36.3
45,16.0,19.4,20.9
46,13.5,14.6,6.6
47,18.3,25.7,58.3
48,6.3,11.7,49.5
49,8.6,14.6,55.0
50,1.7,5.3,36.3
51,7.9,13.0,42.9
52,11.2,17.2,44.0
53,15.3,18.7,34.1
54,5.8,9.0,31.9
55,11.5,13.2,9.9
56,15.0,19.3,36.3
57,9.4,11.8,16.5
58,19.2,22.8,26.4
59,13.8,19.0,51.7
60,15.6,17.8,19.8
61,6.7,9.7,20.9
62,16.7,20.8,26.4
63,2.5,8.6,56.099999999999994
64,9.3,16.8,55.0
65,0.1,6.8,49.5
66,6.2,13.9,60.5
67,10.5,11.9,8.8
68,17.0,21.5,45.099999999999994
69,19.5,25.1,47.3
70,12.6,15.2,22.0
71,18.8,23.4,29.700000000000003
72,2.8,6.4,28.6
73,2.8,7.5,47.3
74,19.6,27.1,63.8
75,4.9,10.2,36.3
76,8.0,12.2,30.799999999999997
77,7.9,12.7,44.0
78,6.4,13.8,58.3
79,19.9,24.5,46.2
80,8.5,13.7,44.0
81,14.8,22.9,63.8
82,4.0,12.3,64.9
83,15.1,20.9,52.8
84,3.9,5.8,18.7
85,18.0,24.8,57.2
86,7.3,13.4,51.7
87,5.4,10.7,36.3
88,15.8,18.2,22.0
89,13.7,18.7,39.6
90,14.5,19.6,42.9
91,15.6,21.2,56.099999999999994
92,19.7,25.8,56.099999999999994
93,13.0,19.7,52.8
94,17.4,20.5,26.4
95,18.3,26.6,64.9
96,1.2,4.9,24.200000000000003
97,13.8,16.4,18.7
98,2.2,5.2,22.0
99,0.5,2.6,17.6
