,arrival_time,departure_time,required_energy
0,1.0,5.9,36.3
1,3.5,10.4,53.900000000000006
2,0.1,7.1,63.8
3,0.4,3.6,25.299999999999997
4,0.3,3.5,29.700000000000003
5,2.0,7.7,48.400000000000006
6,2.5,9.5,63.8
7,1.3,8.4,56.099999999999994
8,0.1,3.2,24.200000000000003
9,2.7,8.0,36.3
10,1.3,7.5,42.9
11,2.4,3.8,13.2
12,2.6,8.8,61.599999999999994
13,0.7,6.9,57.2
14,3.3,7.3,39.6
15,3.8,5.4,11.0
16,0.4,4.0,30.799999999999997
17,3.0,9.0,50.599999999999994
18,3.5,4.0,5.5
19,1.9,5.7,31.9
