,arrival_time,departure_time,required_energy
0,1.6,3.7,16.5
1,5.7,11.2,42.9
2,6.3,7.2,5.5
3,2.0,7.6,44.0
4,8.4,11.9,29.700000000000003
5,1.3,6.9,51.7
6,6.1,9.5,26.4
7,7.8,12.4,41.8
8,6.6,14.3,64.9
9,0.4,5.2,37.4
10,5.1,8.5,26.4
11,9.7,13.8,40.7
12,10.0,16.3,62.7
13,7.5,12.8,38.5
14,3.4,8.1,47.3
15,3.7,8.3,31.9
16,3.8,9.1,36.3
17,6.1,10.4,34.1
18,1.7,6.0,42.9
19,5.9,9.1,22.0
20,1.0,7.0,50.599999999999994
21,3.8,7.0,25.299999999999997
22,5.5,11.7,42.9
23,8.0,10.7,16.5
24,7.8,14.0,61.599999999999994
25,3.3,8.5,44.0
26,3.1,8.1,39.6
27,2.6,7.2,34.1
28,5.4,7.7,23.1
29,0.8,3.7,28.6
30,5.5,7.4,18.7
31,2.6,8.3,57.2
32,3.6,9.8,42.9
33,4.8,7.8,20.9
34,3.6,5.8,19.8
35,1.4,7.1,41.8
36,2.6,4.7,14.3
37,4.1,10.0,46.2
38,5.8,12.4,51.7
39,3.6,9.2,38.5
40,6.9,13.3,58.3
41,1.6,7.2,47.3
42,9.1,12.8,34.1
43,6.3,7.8,12.100000000000001
44,2.0,6.2,30.799999999999997
45,0.1,6.1,60.5
46,7.7,10.5,22.0
47,0.6,8.1,63.8
48,4.5,10.8,46.2
49,7.3,13.4,51.7
