,arrival_time,departure_time,required_energy
0,5.3,8.8,25.299999999999997
1,9.9,12.8,24.200000000000003
2,6.8,11.8,34.1
3,5.0,11.3,62.7
4,3.5,7.7,35.2
5,9.0,12.5,29.700000000000003
6,7.4,8.4,6.6
7,2.3,5.2,17.6
8,8.8,11.4,26.4
9,3.0,9.6,48.400000000000006
10,9.9,15.1,40.7
11,3.5,5.6,20.9
12,0.3,6.9,48.400000000000006
13,7.3,12.0,39.6
14,8.8,10.8,14.3
15,2.5,6.8,36.3
16,1.0,4.4,22.0
17,4.1,6.9,25.299999999999997
18,4.7,9.5,37.4
19,5.9,8.5,18.7
20,7.7,8.4,5.5
21,5.6,10.9,52.8
22,5.3,10.8,55.0
23,8.5,12.1,28.6
24,4.6,10.1,55.0
25,4.4,6.8,15.399999999999999
26,2.1,8.8,61.599999999999994
27,1.5,7.2,48.400000000000006
28,4.8,7.1,19.8
29,6.8,8.5,12.100000000000001
30,2.7,6.3,28.6
31,0.9,5.3,37.4
32,7.5,10.4,28.6
33,7.9,11.3,26.4
34,6.4,9.8,23.1
35,5.1,11.4,62.7
36,9.8,13.9,37.4
37,6.2,10.3,26.4
38,4.9,11.3,53.900000000000006
39,6.6,13.1,55.0
40,4.2,11.2,59.400000000000006
41,7.2,12.8,47.3
42,5.3,11.3,44.0
43,5.5,6.8,9.9
44,4.9,6.0,7.699999999999999
45,4.6,6.1,8.8
46,2.3,9.4,64.9
47,0.9,4.7,31.9
48,6.8,10.5,25.299999999999997
49,1.2,8.3,64.9
