,arrival_time,departure_time,required_energy
0,0.9,3.7,25.299999999999997
1,3.1,5.1,12.100000000000001
2,1.2,3.4,19.8
3,3.2,5.1,17.6
4,6.5,7.9,12.100000000000001
5,5.9,7.2,13.2
6,4.0,8.0,39.6
7,2.6,4.1,11.0
8,5.5,6.5,8.8
9,1.1,2.0,8.8
10,7.0,13.4,58.3
11,4.8,6.6,14.3
12,0.3,2.6,16.5
13,6.2,9.6,25.299999999999997
14,2.3,7.9,44.0
15,6.5,9.8,27.5
16,8.0,15.4,53.900000000000006
17,3.5,6.5,29.700000000000003
18,5.4,7.7,23.1
19,2.3,9.6,61.599999999999994
20,1.2,4.1,19.8
21,2.3,6.1,35.2
22,6.2,9.9,34.1
23,3.4,5.4,18.7
24,1.1,8.4,53.900000000000006
25,5.1,6.8,14.3
26,5.0,9.6,31.9
27,6.2,11.6,49.5
28,4.5,10.6,60.5
29,5.0,11.4,63.8
30,6.7,13.3,56.099999999999994
31,7.4,11.0,28.6
32,2.4,4.8,17.6
33,6.8,14.4,59.400000000000006
34,6.0,7.1,9.9
35,2.0,3.2,9.9
36,2.2,3.1,8.8
37,3.3,6.9,26.4
38,7.7,9.9,22.0
39,2.8,10.3,63.8
